scene,admit_gt10_pct,key_gt10_pct,admit_minus_key_gt10_pct,admit_reduction_gt10_pct,admit_gt15_pct,key_gt15_pct,admit_minus_key_gt15_pct,admit_reduction_gt15_pct,admit_gt20_pct,key_gt20_pct,admit_minus_key_gt20_pct,admit_reduction_gt20_pct,admit_gt25_pct,key_gt25_pct,admit_minus_key_gt25_pct,admit_reduction_gt25_pct,admit_gt30_pct,key_gt30_pct,admit_minus_key_gt30_pct,admit_reduction_gt30_pct,admit_gt35_pct,key_gt35_pct,admit_minus_key_gt35_pct,admit_reduction_gt35_pct,admit_gt40_pct,key_gt40_pct,admit_minus_key_gt40_pct,admit_reduction_gt40_pct
1,40.7988590330148,39.2334720069757,1.5653870260390974,-3.9899273400038924,18.507257231803543,27.444438951871415,-8.937181720067873,32.56463626653389,5.641283862444384,20.90709043803326,-15.265806575588877,73.01736518926609,3.452282836200305,14.642000837616559,-11.189718001416253,76.42205546573187,2.1376894751343483,9.384168323740514,-7.246478848606166,77.2202564853156,1.316445478455912,5.680196642526386,-4.363751164070474,76.82394534372325,0.6550202147808551,3.551311103096955,-2.8962908883161,81.55553834161027
2,37.54446539680045,48.128316488634596,-10.583851091834148,21.99090237102622,18.92188890306327,24.936173904102628,-6.014285001039358,24.1187161437379,12.174520252753007,12.644843965439252,-0.47032371268624473,3.719490046470548,8.651881987254992,8.618868019551632,0.033013967703359626,-0.38304296606547955,5.241354394048946,5.368553333082667,-0.12719893903372093,2.3693336200998916,2.362412360644016,3.7776139024863964,-1.4152015418423805,37.46284237547161,1.0382360957233223,2.1389198211108047,-1.1006837253874824,51.459793608152395
3,35.220643487506834,84.5166066949966,-49.29596320748976,58.32695506267657,19.365148211199323,73.59335913228071,-54.228210921081384,73.686283056612,11.884098018008387,62.15892458196988,-50.27482656396149,80.88110742273757,7.7994864855104415,49.530702803481496,-41.731216317971054,84.25322871662904,4.509618339023891,38.625293554565076,-34.11567521554119,88.32470144815015,2.231884071077437,26.91985844065637,-24.68797436957893,91.70915376097713,0.6897602153469933,18.639761102323835,-17.95000088697684,96.2995222333563
4,38.22666325642454,58.89618129978921,-20.669518043364675,35.094835670506626,16.41304557606936,45.43133865396219,-29.01829307789283,63.87285503277167,7.123133057795676,33.95674466784375,-26.833611610048074,79.02292128567578,3.4668517805052064,23.40148566854915,-19.934633888043944,85.18533468511983,1.3754804345852374,17.00556757165283,-15.630087137067592,91.91158760923645,0.8528455753807278,11.03106551099324,-10.178219935612512,92.26869267949857,0.3318484841290998,7.5965679463118745,-7.264719462182775,95.63159986885643
5,58.779556317640285,56.361090259054095,2.4184660585861906,-4.291020715657071,44.074885936320854,35.792434546106826,8.282451390214028,-23.140229199957894,30.7540348017347,21.16553645494603,9.588498346788672,-45.302411149366364,20.571949424568338,13.882708939299196,6.689240485269142,-48.183971258903426,13.0842743304819,9.623229025701326,3.4610453047805745,-35.9655298189096,8.172605940244745,5.773531219552075,2.3990747206926697,-41.55298775501895,4.9494090722078505,3.199320739779682,1.7500883324281684,-54.70187189011523
