scene,admit_force_mean_abs,key_force_mean_abs,reduction_force_mean_abs_pct,admit_force_p95_abs,key_force_p95_abs,reduction_force_p95_abs_pct,admit_force_variance,key_force_variance,reduction_force_variance_pct,admit_force_gt10_pct,key_force_gt10_pct,reduction_force_gt10_pct_pct,admit_force_gt20_pct,key_force_gt20_pct,reduction_force_gt20_pct_pct,admit_force_gt30_pct,key_force_gt30_pct,reduction_force_gt30_pct_pct,admit_force_gt40_pct,key_force_gt40_pct,reduction_force_gt40_pct_pct,admit_best_abs_force_cmd_corr,key_best_abs_force_cmd_corr,reduction_best_abs_force_cmd_corr_pct,admit_odom_jerk_p95_abs,key_odom_jerk_p95_abs,reduction_odom_jerk_p95_abs_pct
1.0,6.819635147837121,10.77714325209603,36.721309271723925,20.966985495681044,30.353444493796616,30.923867635628298,70.55384647517205,160.7021519349855,56.0965141874916,23.722171426387252,42.37672950508908,44.020759262372,5.628181574526706,15.350449650832298,63.33539601413861,0.868107275834333,5.194650672096937,83.28843784438921,0.2049384444499643,1.2262112081704422,83.2868560420565,0.472572607102925,0.6421266930325976,26.405082948493035,209.03552880572053,289.9398269177015,27.903823690611983
2.0,7.860774871725677,12.57587475586757,37.493215984374785,20.589557261627895,38.04353416253469,45.87895758143177,110.30859884383916,289.48435065905,61.89479721694564,31.40867591243241,45.171071246519475,30.46727685287624,5.832446883351996,16.13800613172907,63.85893749361781,1.396563839626573,7.788075537870233,82.06792123630989,0.1194297021159756,4.3233405047568025,97.23755966053169,0.3165892724207995,0.432785385760195,26.848437392426046,214.48888759628423,214.59516245292824,0.04952341675796999
3.0,8.97621461930238,9.824410983769967,8.633559465995631,29.366452954152805,26.30844762770508,-11.623663127988525,133.5197584343999,174.47927802433165,23.475291767438318,31.746546246912207,39.83007865862372,20.295045061281407,12.763141127675569,11.06539648861395,-15.342826990506483,4.512518138745727,4.242900442861782,-6.354560978152287,1.0995633458682152,1.123480140000289,2.128813254506444,0.5670380629909608,0.513829443728129,-10.355307566022804,214.97533163947827,165.2212105165771,-30.113640353645284
4.0,7.901996738683787,6.476844128866166,-22.003812064365796,23.798503671428573,16.619944238400215,-43.192439938771685,116.0249535126783,71.15154040488973,-63.06738104675629,28.71600132466848,20.654694051806818,-39.02893575979393,7.242491717825526,3.1194936224357925,-132.16882591894438,2.2429877955505164,0.3809829580360531,-488.7370414448456,0.337384412668046,0.0,,0.6108115755842491,0.2665814607062907,-129.12755221835104,189.6351189726307,190.6268676168657,0.5202564867342224
5.0,9.49394476094973,16.12820588269037,41.13452649349469,20.94774239072847,29.620431586771236,29.279415361105233,138.51436998558484,161.49069899115247,14.227648495611769,43.18337015570769,75.40681062304478,42.732798537814574,5.742767779095258,33.785897413811846,83.0024707979265,1.8278541830964905,4.019611692736827,54.52659801942307,0.5689926154041612,0.2435165908498089,-133.65661182202268,0.4553833667807175,0.3886528856708433,-17.16968625993669,210.7970286634666,209.04808291546212,-0.8366236722255603
