,force_mean_abs,force_mean_abs,force_mean_abs,force_p95_abs,force_p95_abs,force_p95_abs,force_variance,force_variance,force_variance,force_impulse_per_s,force_impulse_per_s,force_impulse_per_s,force_gt10_pct,force_gt10_pct,force_gt10_pct,force_gt15_pct,force_gt15_pct,force_gt15_pct,force_gt20_pct,force_gt20_pct,force_gt20_pct,force_gt25_pct,force_gt25_pct,force_gt25_pct,force_gt30_pct,force_gt30_pct,force_gt30_pct,force_gt35_pct,force_gt35_pct,force_gt35_pct,force_gt40_pct,force_gt40_pct,force_gt40_pct,best_abs_force_cmd_corr,best_abs_force_cmd_corr,best_abs_force_cmd_corr,best_lag_sec,best_lag_sec,best_lag_sec,odom_accel_p95_abs,odom_accel_p95_abs,odom_accel_p95_abs,odom_jerk_p95_abs,odom_jerk_p95_abs,odom_jerk_p95_abs
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admittance,9.37137333810353,2.300193011412795,10,25.817016488342823,6.283356538696807,10,135.98045120394266,34.37051712855999,10,9.370275608607127,2.3008226806715766,10,36.934695255749496,9.636309371417266,10,19.595376781665077,9.117694656731732,10,10.478609907521122,7.701634327881944,10,6.445617407447156,5.49291978293449,10,3.719644820612796,3.6293501243269044,10,2.0263268367861587,2.270242528664657,10,0.9994582602694484,1.4260763528260776,10,0.47921294280492716,0.1010092397954589,10,-0.22199999999999842,0.814886495163591,10,2.5537826247028943,0.23883745006396997,10,210.51077839818154,24.26412445677666,10
keyboard,13.563915064840188,5.379732846342966,10,34.23856928418508,10.277610138368654,10,210.60070900434872,68.30290544332128,10,13.618314142229185,5.347855186832874,10,51.05750508345341,18.59137469120352,10,34.305214955852676,19.288431439040668,10,23.029238341565513,16.75989035026326,10,15.066425939707454,13.461391360947191,10,10.163303311234426,10.95246776900513,10,6.546081590609255,7.796298216078956,10,4.20424291564005,5.551083681265956,10,0.5340261825766299,0.14070753914828454,10,0.19600000000000195,0.9039567344612126,10,2.5520937639389083,0.34430423463199905,10,211.9817876715887,45.093734622485414,10
unknown,14.28731172944655,3.428834892025824,4,40.88628317990509,8.863584497254706,4,295.5095220396921,54.558972334858076,4,14.525426540265261,3.453489895307636,4,52.35188229385881,12.688369742720504,4,38.186057023298986,11.014777946789083,4,27.266693548213254,8.84995751397233,4,18.36228406620803,8.647783644555638,4,12.676032591577693,8.031507458153511,4,9.140865694533769,6.9010787778946785,4,6.329171205747033,5.060812446679582,4,0.5307838508279474,0.17440014285034433,4,-0.47499999999999865,0.4725462940284268,4,2.595478513197223,0.20029256351466543,4,200.80408556478667,35.69623170461166,4
