bag,person,scene,mode,force_topic,cmd_topic,ref_topic,duration_sec,force_mean_abs,force_median_abs,force_p95_abs,force_max_abs,force_variance,force_std,force_impulse_per_s,force_gt10_pct,force_gt15_pct,force_gt20_pct,force_gt25_pct,force_gt30_pct,force_gt35_pct,force_gt40_pct,zero_lag_force_cmd_corr,best_lag_sec,best_lag_force_cmd_corr,best_abs_force_cmd_corr,odom_mean_vx,odom_std_vx,odom_accel_p95_abs,odom_jerk_p95_abs
ANDY_sceneIntend_admit,unknown,,unknown,/laica/debug/zeroed_force,/laica/debug/command_velocity,/laica/debug/reference_velocity,34.62189292907715,11.640142389722865,6.512867036544846,40.91294878654482,100.86009803654484,284.11408583316705,16.855684080842494,11.639801895180884,36.30637398301691,25.401461114946507,19.860254016159683,14.370791383236028,11.08211206120801,7.965914750882372,5.362349940945761,-0.4912640706074244,-0.1799999999999983,-0.5907919067732017,0.5907919067732017,0.6184295769536159,0.1769131163617389,2.6343402132216234,208.8170774804846
ANDY_sceneIntend_key,unknown,,unknown,/laica/teleop_debug/zeroed_force,/laica/teleop_debug/command_velocity,/laica/teleop_debug/reference_velocity,31.868199825286865,14.291339751830142,12.879685,38.33629681069121,68.6743240606912,342.1433875547415,18.497118358131935,15.206075290012857,63.25896520500312,45.33409708459077,29.590911331149098,15.572396606306905,8.059996076452414,5.862284973914699,5.052189465885102,-0.6119136489659378,-0.2999999999999985,-0.6239234448622053,0.6239234448622053,0.7264623597418973,0.1231196044467782,2.366202755111376,156.5140627966143
JH_sceneIntend_admit,unknown,,unknown,/laica/debug/zeroed_force,/laica/debug/command_velocity,/laica/debug/reference_velocity,31.23428177833557,19.12812281756075,14.652869335548171,52.778152285548174,78.73991733554817,332.68354400012913,18.23961468891624,19.13210524391544,61.75335954530227,49.175939730621835,38.80206426445065,31.177501756865688,24.452377129307365,19.140278807106753,13.440760353420432,0.0910301548950308,-1.1799999999999993,0.2708481195212809,0.2708481195212809,0.6496573895577208,0.2065882472284679,2.8458386460794136,242.80509492759737
JH_sceneIntend_key,unknown,,unknown,/laica/teleop_debug/zeroed_force,/laica/teleop_debug/command_velocity,/laica/teleop_debug/reference_velocity,30.896897554397583,12.089641958672438,9.210403486836167,31.517734836836173,51.34537298683617,223.0970707707309,14.936434339250145,12.123723731951864,48.08883044211292,32.83273016303682,20.813544581093595,12.328446518423505,7.109645099342987,3.594984246231252,1.4613850627368357,-0.623958974167103,-0.2399999999999984,-0.6375719321551017,0.6375719321551017,0.7213268149346403,0.1836660397143643,2.535532438376478,195.08010705445045
