,force_mean_abs,force_mean_abs,force_mean_abs,force_p95_abs,force_p95_abs,force_p95_abs,force_variance,force_variance,force_variance,force_impulse_per_s,force_impulse_per_s,force_impulse_per_s,force_gt10_pct,force_gt10_pct,force_gt10_pct,force_gt15_pct,force_gt15_pct,force_gt15_pct,force_gt20_pct,force_gt20_pct,force_gt20_pct,force_gt25_pct,force_gt25_pct,force_gt25_pct,force_gt30_pct,force_gt30_pct,force_gt30_pct,force_gt35_pct,force_gt35_pct,force_gt35_pct,force_gt40_pct,force_gt40_pct,force_gt40_pct,best_abs_force_cmd_corr,best_abs_force_cmd_corr,best_abs_force_cmd_corr,best_lag_sec,best_lag_sec,best_lag_sec,odom_accel_p95_abs,odom_accel_p95_abs,odom_accel_p95_abs,odom_jerk_p95_abs,odom_jerk_p95_abs,odom_jerk_p95_abs
,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count,mean,std,count
mode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
admittance,10.53223344850732,2.7274756072320896,5,28.500184621961886,7.55142890971301,5,158.1765969575505,26.54366848349563,5,10.531928723642466,2.7275316038296196,5,42.114037498277376,9.526026986479911,5,23.456445171691268,11.581504112859866,5,13.515413998547231,10.055998410000594,5,8.788490502807855,7.01144860113516,5,5.269683394654864,4.653507696391649,5,2.9872386851605675,2.966318677484385,5,1.5328548164376241,1.9262209742136245,5,0.47394690863392386,0.09949533950271923,5,-0.13199999999999829,0.6576625274409367,5,2.5473468331211917,0.3235034983895111,5,213.235177660847,34.59699704711032,5
keyboard,15.971334329022358,6.163745178533424,5,40.287978146528594,9.266671022305037,5,249.73981400581556,24.76448023622658,5,16.00343143188136,6.144950930158313,5,57.42713334989004,16.989786814036872,5,41.439549037664754,19.684488100625842,5,30.16662802164643,19.439930719798692,5,22.015153253699605,16.2710469065702,5,16.001362361748484,13.326432008887636,5,10.636453143242893,9.49422417667662,5,7.02517614252463,6.81552421122646,5,0.6192571913736489,0.08194888282515461,5,-0.23599999999999838,0.04774934554525335,5,2.5090011993771704,0.38807107777011046,5,210.0773452592705,48.85538147037472,5
