bag_time_ns,bag_time_sec,header.stamp.sec,header.stamp.nanosec,header.frame_id,angle_deg,rev,rpm
1780471503689259657,1780471503.689259768,1780471503,687794778,encoder,0.0,0.0,0
1780471503698391736,1780471503.698391676,1780471503,697797784,encoder,0.0,0.0,0
1780471503708226348,1780471503.708226442,1780471503,707791637,encoder,0.0,0.0,0
1780471503718322255,1780471503.718322277,1780471503,717813108,encoder,0.0,0.0,0
1780471503728334350,1780471503.728334427,1780471503,727793712,encoder,0.0,0.0,0
1780471503738190115,1780471503.738190174,1780471503,737807119,encoder,0.0,0.0,0
1780471503748201090,1780471503.748201132,1780471503,747797772,encoder,0.0,0.0,0
1780471503758213600,1780471503.758213520,1780471503,757812330,encoder,0.0,0.0,0
1780471503768420297,1780471503.768420219,1780471503,767791879,encoder,0.0,0.0,0
1780471503778288159,1780471503.778288126,1780471503,777817254,encoder,0.0,0.0,0
1780471503788181879,1780471503.788181782,1780471503,787792034,encoder,0.0,0.0,0
1780471503798337597,1780471503.798337698,1780471503,797813153,encoder,0.0,0.0,0
1780471503808257751,1780471503.808257818,1780471503,807802366,encoder,0.0,0.0,0
1780471503818119533,1780471503.818119526,1780471503,817789467,encoder,0.0,0.0,0
1780471503828138027,1780471503.828138113,1780471503,827793017,encoder,0.0,0.0,0
1780471503838289937,1780471503.838289976,1780471503,837822456,encoder,0.0,0.0,0
1780471503848202058,1780471503.848201990,1780471503,847794164,encoder,0.0,0.0,0
1780471503858311246,1780471503.858311176,1780471503,857826995,encoder,0.0,0.0,0
1780471503868398352,1780471503.868398428,1780471503,867797391,encoder,0.0,0.0,0
1780471503878448208,1780471503.878448248,1780471503,877833519,encoder,0.0,0.0,0
1780471503888512305,1780471503.888512373,1780471503,887819372,encoder,0.0,0.0,0
1780471503898324165,1780471503.898324251,1780471503,897837995,encoder,0.0,0.0,0
1780471503908236350,1780471503.908236265,1780471503,907803046,encoder,0.0,0.0,0
1780471503918217850,1780471503.918217897,1780471503,917797188,encoder,0.0,0.0,0
1780471503928241433,1780471503.928241491,1780471503,927801698,encoder,0.0,0.0,0
1780471503938275769,1780471503.938275814,1780471503,937838625,encoder,0.0,0.0,0
1780471503948202963,1780471503.948202848,1780471503,947797661,encoder,0.0,0.0,0
1780471503958287509,1780471503.958287477,1780471503,957840349,encoder,0.0,0.0,0
1780471503968150763,1780471503.968150854,1780471503,967816153,encoder,0.0,0.0,0
1780471503978561215,1780471503.978561163,1780471503,977811286,encoder,0.0,0.0,0
1780471503988187240,1780471503.988187313,1780471503,987801363,encoder,0.0,0.0,0
1780471503998303404,1780471503.998303413,1780471503,997807601,encoder,0.0,0.0,0
1780471504008222309,1780471504.008222342,1780471504,7834224,encoder,0.0,0.0,0
1780471504018347658,1780471504.018347740,1780471504,17821709,encoder,0.0,0.0,0
1780471504028157757,1780471504.028157711,1780471504,27807946,encoder,0.0,0.0,0
1780471504038328868,1780471504.038328886,1780471504,37813224,encoder,0.0,0.0,0
1780471504048159545,1780471504.048159599,1780471504,47832327,encoder,0.0,0.0,0
1780471504058439654,1780471504.058439732,1780471504,57824261,encoder,0.0,0.0,0
1780471504068138323,1780471504.068138361,1780471504,67804033,encoder,0.0,0.0,0
1780471504078215253,1780471504.078215361,1780471504,77807455,encoder,0.0,0.0,0
1780471504088137839,1780471504.088137865,1780471504,87830174,encoder,0.0,0.0,0
1780471504098298261,1780471504.098298311,1780471504,97814011,encoder,0.0,0.0,0
1780471504108645510,1780471504.108645439,1780471504,107836826,encoder,0.0,0.0,0
1780471504118496731,1780471504.118496656,1780471504,117811094,encoder,0.0,0.0,0
1780471504128176296,1780471504.128176212,1780471504,127821813,encoder,0.0,0.0,0
1780471504138312781,1780471504.138312817,1780471504,137802961,encoder,0.0,0.0,0
1780471504148354637,1780471504.148354530,1780471504,147822736,encoder,0.0,0.0,0
1780471504158223012,1780471504.158222914,1780471504,157808013,encoder,0.0,0.0,0
1780471504168218657,1780471504.168218613,1780471504,167816651,encoder,0.0,0.0,0
1780471504178496846,1780471504.178496838,1780471504,177810409,encoder,0.0,0.0,0
1780471504188202972,1780471504.188202858,1780471504,187818823,encoder,0.0,0.0,0
1780471504198821979,1780471504.198822021,1780471504,197840262,encoder,0.0,0.0,0
1780471504208635311,1780471504.208635330,1780471504,207820162,encoder,0.0,0.0,0
1780471504218308315,1780471504.218308210,1780471504,217834945,encoder,0.0,0.0,0
1780471504228287287,1780471504.228287220,1780471504,227815326,encoder,0.0,0.0,0
1780471504238528770,1780471504.238528728,1780471504,237844445,encoder,0.0,0.0,0
1780471504248060102,1780471504.248059988,1780471504,247819257,encoder,0.0,0.0,0
1780471504258193899,1780471504.258193970,1780471504,257832152,encoder,0.0,0.0,0
1780471504268416149,1780471504.268416166,1780471504,267812308,encoder,0.0,0.0,0
1780471504278366672,1780471504.278366566,1780471504,277852244,encoder,0.0,0.0,0
1780471504288119649,1780471504.288119555,1780471504,287822352,encoder,0.0,0.0,0
1780471504298385805,1780471504.298385859,1780471504,297860496,encoder,0.0,0.0,0
1780471504308368138,1780471504.308368206,1780471504,307830828,encoder,0.0,0.0,0
1780471504318580531,1780471504.318580627,1780471504,317839499,encoder,0.0,0.0,0
1780471504328471435,1780471504.328471422,1780471504,327832008,encoder,0.0,0.0,0
1780471504338373187,1780471504.338373184,1780471504,337878664,encoder,0.0,0.0,0
1780471504348272059,1780471504.348272085,1780471504,347832739,encoder,0.0,0.0,0
1780471504358518694,1780471504.358518600,1780471504,357836609,encoder,0.0,0.0,0
1780471504368519620,1780471504.368519545,1780471504,367843456,encoder,0.0,0.0,0
1780471504378262420,1780471504.378262520,1780471504,377833661,encoder,0.0,0.0,0
1780471504388426171,1780471504.388426065,1780471504,387848603,encoder,0.0,0.0,0
1780471504398485596,1780471504.398485661,1780471504,397832728,encoder,0.0,0.0,0
1780471504408510011,1780471504.408509970,1780471504,407855991,encoder,0.0,0.0,0
1780471504418374385,1780471504.418374300,1780471504,417828179,encoder,0.0,0.0,0
1780471504428471572,1780471504.428471565,1780471504,427873236,encoder,0.0,0.0,0
1780471504438495347,1780471504.438495398,1780471504,437828111,encoder,0.0,0.0,0
1780471504448601398,1780471504.448601484,1780471504,447937331,encoder,0.0,0.0,0
1780471504458346342,1780471504.458346367,1780471504,457822122,encoder,0.0,0.0,0
1780471504468737593,1780471504.468737602,1780471504,467915725,encoder,0.0,0.0,0
1780471504478241180,1780471504.478241205,1780471504,477834790,encoder,0.0,0.0,0
1780471504488473126,1780471504.488473177,1780471504,487848901,encoder,0.0,0.0,0
1780471504499457146,1780471504.499457121,1780471504,497864803,encoder,0.0,0.0,0
1780471504508539206,1780471504.508539200,1780471504,507840096,encoder,0.0,0.0,0
1780471504518984507,1780471504.518984556,1780471504,518390811,encoder,0.0,0.0,0
1780471504528259794,1780471504.528259754,1780471504,527841787,encoder,0.0,0.0,0
1780471504538346036,1780471504.538346052,1780471504,537857562,encoder,0.0,0.0,0
1780471504548436439,1780471504.548436403,1780471504,547836918,encoder,0.0,0.0,0
1780471504558473111,1780471504.558473110,1780471504,557862102,encoder,0.0,0.0,0
1780471504568270569,1780471504.568270683,1780471504,567842386,encoder,0.0,0.0,0
1780471504578398606,1780471504.578398705,1780471504,577847472,encoder,0.0,0.0,0
1780471504588370058,1780471504.588370085,1780471504,587851918,encoder,0.0,0.0,0
1780471504598593684,1780471504.598593712,1780471504,597858348,encoder,0.0,0.0,0
1780471504608238079,1780471504.608237982,1780471504,607843657,encoder,0.0,0.0,0
1780471504618297888,1780471504.618297815,1780471504,617844487,encoder,0.0,0.0,0
1780471504628400643,1780471504.628400564,1780471504,627875718,encoder,0.0,0.0,0
1780471504638268377,1780471504.638268471,1780471504,637851811,encoder,0.0,0.0,0
1780471504648214772,1780471504.648214817,1780471504,647849249,encoder,0.0,0.0,0
1780471504658277525,1780471504.658277512,1780471504,657845310,encoder,0.0,0.0,0
1780471504668559074,1780471504.668559074,1780471504,667878110,encoder,0.0,0.0,0
1780471504678174443,1780471504.678174496,1780471504,677842169,encoder,0.0,0.0,0
1780471504688305712,1780471504.688305616,1780471504,687864440,encoder,0.0,0.0,0
1780471504698316527,1780471504.698316574,1780471504,697850901,encoder,0.0,0.0,0
1780471504708426610,1780471504.708426714,1780471504,707869076,encoder,0.0,0.0,0
1780471504718511573,1780471504.718511581,1780471504,717846321,encoder,0.0,0.0,0
1780471504728343593,1780471504.728343487,1780471504,727851279,encoder,0.0,0.0,0
1780471504738622038,1780471504.738621950,1780471504,737873774,encoder,0.0,0.0,0
1780471504748555088,1780471504.748555183,1780471504,747866027,encoder,0.0,0.0,0
1780471504758505323,1780471504.758505344,1780471504,757870313,encoder,0.0,0.0,0
1780471504768330815,1780471504.768330812,1780471504,767864774,encoder,0.0,0.0,0
1780471504778482405,1780471504.778482437,1780471504,777876453,encoder,0.0,0.0,0
1780471504788580616,1780471504.788580656,1780471504,787855873,encoder,0.0,0.0,0
1780471504798602343,1780471504.798602343,1780471504,797878752,encoder,0.0,0.0,0
1780471504808128299,1780471504.808128357,1780471504,807850780,encoder,0.0,0.0,0
1780471504818470396,1780471504.818470478,1780471504,817876860,encoder,0.0,0.0,0
1780471504828218284,1780471504.828218222,1780471504,827852344,encoder,0.0,0.0,0
1780471504838407124,1780471504.838407040,1780471504,837886712,encoder,0.0,0.0,0
1780471504848279659,1780471504.848279715,1780471504,847869460,encoder,0.0,0.0,0
1780471504858429840,1780471504.858429909,1780471504,857887251,encoder,0.0,0.0,0
1780471504868232388,1780471504.868232489,1780471504,867854607,encoder,0.0,0.0,0
1780471504878462958,1780471504.878463030,1780471504,877881550,encoder,0.0,0.0,0
1780471504888346245,1780471504.888346195,1780471504,887869963,encoder,0.0,0.0,0
1780471504898869919,1780471504.898869991,1780471504,897934541,encoder,0.0,0.0,0
1780471504908480456,1780471504.908480406,1780471504,907876711,encoder,0.0,0.0,0
1780471504918243449,1780471504.918243408,1780471504,917860388,encoder,0.0,0.0,0
1780471504928383806,1780471504.928383827,1780471504,927873731,encoder,0.0,0.0,0
1780471504938387548,1780471504.938387632,1780471504,937862816,encoder,0.0,0.0,0
1780471504948411227,1780471504.948411226,1780471504,947879902,encoder,0.0,0.0,0
1780471504958532863,1780471504.958532810,1780471504,957864091,encoder,0.0,0.0,0
1780471504968238893,1780471504.968238831,1780471504,967895803,encoder,0.0,0.0,0
1780471504978494873,1780471504.978494883,1780471504,977868247,encoder,0.0,0.0,0
1780471504988442260,1780471504.988442183,1780471504,987895798,encoder,0.0,0.0,0
1780471504998470099,1780471504.998470068,1780471504,997871955,encoder,0.0,0.0,0
1780471505008458224,1780471505.008458138,1780471505,7889393,encoder,0.0,0.0,0
1780471505018403435,1780471505.018403530,1780471505,17869294,encoder,0.0,0.0,0
1780471505028426826,1780471505.028426886,1780471505,27869292,encoder,0.0,0.0,0
1780471505038552015,1780471505.038552046,1780471505,37890859,encoder,0.0,0.0,0
1780471505048522539,1780471505.048522472,1780471505,47875752,encoder,0.0,0.0,0
1780471505058361984,1780471505.058362007,1780471505,57889095,encoder,0.0,0.0,0
1780471505068502086,1780471505.068502188,1780471505,67866147,encoder,0.0,0.0,0
1780471505078452705,1780471505.078452587,1780471505,77884066,encoder,0.0,0.0,0
1780471505088536067,1780471505.088536024,1780471505,87871935,encoder,0.0,0.0,0
1780471505098514560,1780471505.098514557,1780471505,97886846,encoder,0.0,0.0,0
1780471505108270224,1780471505.108270168,1780471505,107877051,encoder,0.0,0.0,0
1780471505118512411,1780471505.118512392,1780471505,117895290,encoder,0.0,0.0,0
1780471505128678338,1780471505.128678322,1780471505,127880311,encoder,0.0,0.0,0
1780471505138639390,1780471505.138639450,1780471505,137895318,encoder,0.0,0.0,0
1780471505148521941,1780471505.148521900,1780471505,147872722,encoder,0.0,0.0,0
1780471505158379723,1780471505.158379793,1780471505,157864720,encoder,0.0,0.0,0
1780471505168576436,1780471505.168576479,1780471505,167883182,encoder,0.0,0.0,0
1780471505178516367,1780471505.178516388,1780471505,177873484,encoder,0.0,0.0,0
1780471505188515404,1780471505.188515425,1780471505,187868681,encoder,0.0,0.0,0
1780471505198554892,1780471505.198554993,1780471505,197874663,encoder,0.0,0.0,0
1780471505208216408,1780471505.208216429,1780471505,207892454,encoder,0.0,0.0,0
1780471505218282841,1780471505.218282938,1780471505,217880291,encoder,0.0,0.0,0
1780471505228253205,1780471505.228253126,1780471505,227875521,encoder,0.0,0.0,0
1780471505238324599,1780471505.238324642,1780471505,237873503,encoder,0.0,0.0,0
1780471505248361655,1780471505.248361588,1780471505,247877757,encoder,0.0,0.0,0
1780471505258578977,1780471505.258579016,1780471505,257873370,encoder,0.0,0.0,0
1780471505268603040,1780471505.268603086,1780471505,267900666,encoder,0.0,0.0,0
1780471505278566492,1780471505.278566599,1780471505,277879318,encoder,0.0,0.0,0
1780471505288550201,1780471505.288550138,1780471505,287891797,encoder,0.0,0.0,0
1780471505298432624,1780471505.298432589,1780471505,297880114,encoder,0.0,0.0,0
1780471505308531539,1780471505.308531523,1780471505,307899505,encoder,0.0,0.0,0
1780471505318317061,1780471505.318317175,1780471505,317884174,encoder,0.0,0.0,0
1780471505328325220,1780471505.328325272,1780471505,327878124,encoder,0.0,0.0,0
1780471505338299936,1780471505.338299990,1780471505,337877641,encoder,0.0,0.0,0
1780471505348389987,1780471505.348390102,1780471505,347903081,encoder,0.0,0.0,0
1780471505358623981,1780471505.358623981,1780471505,357889670,encoder,0.0,0.0,0
1780471505368444674,1780471505.368444681,1780471505,367916261,encoder,0.0,0.0,0
1780471505378309784,1780471505.378309727,1780471505,377891105,encoder,0.0,0.0,0
1780471505388400923,1780471505.388401031,1780471505,387897760,encoder,0.0,0.0,0
1780471505398518719,1780471505.398518801,1780471505,397887805,encoder,0.0,0.0,0
1780471505408400439,1780471505.408400536,1780471505,407888251,encoder,0.0,0.0,0
1780471505418327888,1780471505.418327808,1780471505,417877688,encoder,0.0,0.0,0
1780471505428529977,1780471505.428529978,1780471505,427894935,encoder,0.0,0.0,0
1780471505438304843,1780471505.438304901,1780471505,437877556,encoder,0.0,0.0,0
1780471505448618170,1780471505.448618174,1780471505,447922260,encoder,0.0,0.0,0
1780471505458383339,1780471505.458383322,1780471505,457879216,encoder,0.0,0.0,0
1780471505468712827,1780471505.468712807,1780471505,467912335,encoder,0.0,0.0,0
1780471505478400839,1780471505.478400946,1780471505,477912589,encoder,0.0,0.0,0
1780471505488771481,1780471505.488771439,1780471505,487898634,encoder,0.0,0.0,0
1780471505498517161,1780471505.498517275,1780471505,497914345,encoder,0.0,0.0,0
1780471505508270714,1780471505.508270741,1780471505,507895846,encoder,0.0,0.0,0
1780471505518710032,1780471505.518710136,1780471505,517901380,encoder,0.0,0.0,0
1780471505528265365,1780471505.528265476,1780471505,527894657,encoder,0.0,0.0,0
1780471505538610534,1780471505.538610458,1780471505,537911392,encoder,0.0,0.0,0
1780471505548466236,1780471505.548466206,1780471505,547893693,encoder,0.0,0.0,0
1780471505558330002,1780471505.558330059,1780471505,557919356,encoder,0.0,0.0,0
1780471505568241739,1780471505.568241835,1780471505,567885112,encoder,0.0,0.0,0
1780471505578463829,1780471505.578463793,1780471505,577919832,encoder,0.0,0.0,0
1780471505588446034,1780471505.588446140,1780471505,587898772,encoder,0.0,0.0,0
1780471505598365836,1780471505.598365784,1780471505,597919123,encoder,0.0,0.0,0
1780471505608427085,1780471505.608427048,1780471505,607889200,encoder,0.0,0.0,0
1780471505618723899,1780471505.618723869,1780471505,617919599,encoder,0.0,0.0,0
1780471505628436841,1780471505.628436804,1780471505,627905420,encoder,0.0,0.0,0
1780471505638432007,1780471505.638432026,1780471505,637927659,encoder,0.0,0.0,0
1780471505648416804,1780471505.648416758,1780471505,647905032,encoder,0.0,0.0,0
1780471505658769109,1780471505.658769131,1780471505,657915302,encoder,0.0,0.0,0
1780471505668517413,1780471505.668517351,1780471505,667904067,encoder,0.0,0.0,0
1780471505678497409,1780471505.678497314,1780471505,677928099,encoder,0.0,0.0,0
1780471505688383385,1780471505.688383341,1780471505,687906015,encoder,0.0,0.0,0
1780471505698391863,1780471505.698391914,1780471505,697903421,encoder,0.0,0.0,0
1780471505708295408,1780471505.708295345,1780471505,707901083,encoder,0.0,0.0,0
1780471505718432661,1780471505.718432665,1780471505,717931962,encoder,0.0,0.0,0
1780471505728190726,1780471505.728190660,1780471505,727912663,encoder,0.0,0.0,0
1780471505739219580,1780471505.739219666,1780471505,738271336,encoder,0.0,0.0,0
1780471505748575607,1780471505.748575687,1780471505,748031097,encoder,0.0,0.0,0
1780471505758697691,1780471505.758697748,1780471505,757917393,encoder,0.0,0.0,0
1780471505769466403,1780471505.769466400,1780471505,767926607,encoder,0.0,0.0,0
1780471505778984006,1780471505.778984070,1780471505,778006801,encoder,0.0,0.0,0
1780471505788339297,1780471505.788339376,1780471505,787942188,encoder,0.0,0.0,0
1780471505798739669,1780471505.798739672,1780471505,797918856,encoder,0.0,0.0,0
1780471505808587242,1780471505.808587313,1780471505,807908069,encoder,0.0,0.0,0
1780471505818740784,1780471505.818740845,1780471505,817908803,encoder,0.0,0.0,0
1780471505829311437,1780471505.829311371,1780471505,827914881,encoder,0.0,0.0,0
1780471505838492703,1780471505.838492632,1780471505,837907391,encoder,0.0,0.0,0
1780471505848264080,1780471505.848263979,1780471505,847919997,encoder,0.0,0.0,0
1780471505858457432,1780471505.858457327,1780471505,857915099,encoder,0.0,0.0,0
1780471505868672962,1780471505.868672848,1780471505,867917849,encoder,0.0,0.0,0
1780471505878518647,1780471505.878518581,1780471505,877943608,encoder,0.0,0.0,0
1780471505888816773,1780471505.888816833,1780471505,887921653,encoder,0.0,0.0,0
1780471505898514931,1780471505.898514986,1780471505,897949844,encoder,0.0,0.0,0
1780471505908454573,1780471505.908454657,1780471505,907934385,encoder,0.0,0.0,0
1780471505918419017,1780471505.918419123,1780471505,917933423,encoder,0.0,0.0,0
1780471505928541806,1780471505.928541899,1780471505,927926861,encoder,0.0,0.0,0
1780471505938947842,1780471505.938947916,1780471505,937925354,encoder,0.0,0.0,0
1780471505948424931,1780471505.948424816,1780471505,947923240,encoder,0.0,0.0,0
1780471505958488644,1780471505.958488703,1780471505,957943175,encoder,0.0,0.0,0
1780471505968394461,1780471505.968394518,1780471505,967963238,encoder,0.0,0.0,0
1780471505979330766,1780471505.979330778,1780471505,977926178,encoder,0.0,0.0,0
1780471505988600164,1780471505.988600254,1780471505,987950913,encoder,0.0,0.0,0
1780471505998528990,1780471505.998528957,1780471505,997944414,encoder,0.0,0.0,0
1780471506008690085,1780471506.008690119,1780471506,7947324,encoder,0.0,0.0,0
1780471506019236096,1780471506.019236088,1780471506,17936154,encoder,0.0,0.0,0
1780471506028997713,1780471506.028997660,1780471506,27936568,encoder,0.0,0.0,0
1780471506038824102,1780471506.038824081,1780471506,37937174,encoder,0.0,0.0,0
1780471506048747807,1780471506.048747778,1780471506,47962965,encoder,0.0,0.0,0
1780471506058978474,1780471506.058978558,1780471506,57933201,encoder,0.0,0.0,0
1780471506068850881,1780471506.068850994,1780471506,67931535,encoder,0.0,0.0,0
1780471506079001927,1780471506.079001904,1780471506,77946126,encoder,0.0,0.0,0
1780471506088522347,1780471506.088522434,1780471506,87942252,encoder,0.0,0.0,0
1780471506098673265,1780471506.098673344,1780471506,97942890,encoder,0.0,0.0,0
1780471506108536296,1780471506.108536243,1780471506,107935015,encoder,0.0,0.0,0
1780471506118585032,1780471506.118585110,1780471506,117953798,encoder,0.0,0.0,0
1780471506128411741,1780471506.128411770,1780471506,127953028,encoder,0.0,0.0,0
1780471506138543202,1780471506.138543129,1780471506,137936993,encoder,0.0,0.0,0
1780471506148478588,1780471506.148478508,1780471506,147948384,encoder,0.0,0.0,0
1780471506158461305,1780471506.158461332,1780471506,157938429,encoder,0.0,0.0,0
1780471506168702884,1780471506.168702841,1780471506,167951164,encoder,0.0,0.0,0
1780471506178622622,1780471506.178622723,1780471506,177952666,encoder,0.0,0.0,0
1780471506188407376,1780471506.188407421,1780471506,187940759,encoder,0.0,0.0,0
1780471506198514324,1780471506.198514223,1780471506,197948437,encoder,0.0,0.0,0
1780471506208303846,1780471506.208303928,1780471506,207953523,encoder,0.0,0.0,0
1780471506218502671,1780471506.218502760,1780471506,217943537,encoder,0.0,0.0,0
1780471506228356517,1780471506.228356600,1780471506,227960624,encoder,0.0,0.0,0
1780471506238361027,1780471506.238361120,1780471506,237945773,encoder,0.0,0.0,0
1780471506248415716,1780471506.248415709,1780471506,247943083,encoder,0.0,0.0,0
1780471506258728979,1780471506.258728981,1780471506,257945865,encoder,0.0,0.0,0
1780471506268564264,1780471506.268564224,1780471506,267963048,encoder,0.0,0.0,0
1780471506279004062,1780471506.279004097,1780471506,277962886,encoder,0.0,0.0,0
1780471506288733133,1780471506.288733244,1780471506,287953347,encoder,0.0,0.0,0
1780471506298399385,1780471506.298399448,1780471506,297967490,encoder,0.0,0.0,0
1780471506308740041,1780471506.308740139,1780471506,307967648,encoder,0.0,0.0,0
1780471506318858094,1780471506.318858147,1780471506,317951773,encoder,0.0,0.0,0
1780471506328400659,1780471506.328400612,1780471506,327949531,encoder,0.0,0.0,0
1780471506338650814,1780471506.338650703,1780471506,337971898,encoder,0.0,0.0,0
1780471506348473939,1780471506.348474026,1780471506,347947318,encoder,0.0,0.0,0
1780471506358624569,1780471506.358624458,1780471506,357951700,encoder,0.0,0.0,0
1780471506368587829,1780471506.368587732,1780471506,367987668,encoder,0.0,0.0,0
1780471506378934662,1780471506.378934622,1780471506,377963377,encoder,0.0,0.0,0
1780471506388647348,1780471506.388647318,1780471506,387951438,encoder,0.0,0.0,0
1780471506398795450,1780471506.398795366,1780471506,397959373,encoder,0.0,0.0,0
1780471506408682418,1780471506.408682346,1780471506,407949610,encoder,0.0,0.0,0
1780471506418349822,1780471506.418349743,1780471506,417959721,encoder,0.0,0.0,0
1780471506428996479,1780471506.428996563,1780471506,428020042,encoder,0.0,0.0,0
1780471506438644169,1780471506.438644171,1780471506,437961636,encoder,0.0,0.0,0
1780471506448455581,1780471506.448455572,1780471506,447959010,encoder,0.0,0.0,0
1780471506458786413,1780471506.458786488,1780471506,457957504,encoder,0.0,0.0,0
1780471506469131294,1780471506.469131231,1780471506,467954846,encoder,0.0,0.0,0
1780471506481342899,1780471506.481342793,1780471506,477975101,encoder,0.0,0.0,0
1780471506488760677,1780471506.488760710,1780471506,487964762,encoder,0.0,0.0,0
1780471506498866025,1780471506.498866081,1780471506,498397808,encoder,0.0,0.0,0
1780471506508768994,1780471506.508769035,1780471506,507963510,encoder,0.0,0.0,0
1780471506518763167,1780471506.518763065,1780471506,517958132,encoder,0.0,0.0,0
1780471506528832513,1780471506.528832436,1780471506,527963634,encoder,0.0,0.0,0
1780471506538674102,1780471506.538674116,1780471506,537994770,encoder,0.0,0.0,0
1780471506548897825,1780471506.548897743,1780471506,547967982,encoder,0.0,0.0,0
1780471506558332224,1780471506.558332205,1780471506,557974700,encoder,0.0,0.0,0
1780471506568566282,1780471506.568566322,1780471506,568037326,encoder,0.0,0.0,0
1780471506578700336,1780471506.578700304,1780471506,578015819,encoder,0.0,0.0,0
1780471506588500003,1780471506.588500023,1780471506,587969734,encoder,0.0,0.0,0
1780471506598507297,1780471506.598507404,1780471506,597977700,encoder,0.0,0.0,0
1780471506608309908,1780471506.608309984,1780471506,607967234,encoder,0.0,0.0,0
1780471506618753130,1780471506.618753195,1780471506,617959679,encoder,0.0,0.0,0
1780471506628353459,1780471506.628353357,1780471506,627967678,encoder,0.0,0.0,0
1780471506638593758,1780471506.638593674,1780471506,638003005,encoder,0.0,0.0,0
1780471506648566074,1780471506.648566008,1780471506,647968602,encoder,0.0,0.0,0
1780471506658787300,1780471506.658787251,1780471506,657976504,encoder,0.0,0.0,0
1780471506668647802,1780471506.668647766,1780471506,667970614,encoder,0.0,0.0,0
1780471506679098321,1780471506.679098368,1780471506,677968051,encoder,0.0,0.0,0
1780471506689454626,1780471506.689454556,1780471506,688287171,encoder,0.0,0.0,0
1780471506698522125,1780471506.698522091,1780471506,698014034,encoder,0.0,0.0,0
1780471506708332193,1780471506.708332300,1780471506,707961869,encoder,0.0,0.0,0
1780471506718377633,1780471506.718377590,1780471506,717971019,encoder,0.0,0.0,0
1780471506728897179,1780471506.728897095,1780471506,727971849,encoder,0.0,0.0,0
1780471506738589865,1780471506.738589764,1780471506,738000745,encoder,0.0,0.0,0
1780471506748450239,1780471506.748450279,1780471506,747982470,encoder,0.0,0.0,0
1780471506759374991,1780471506.759375095,1780471506,758026086,encoder,0.0,0.0,0
1780471506768470332,1780471506.768470287,1780471506,767969793,encoder,0.0,0.0,0
1780471506778918514,1780471506.778918505,1780471506,777978943,encoder,0.0,0.0,0
1780471506788855373,1780471506.788855314,1780471506,787967613,encoder,0.0,0.0,0
1780471506798924430,1780471506.798924446,1780471506,797989564,encoder,0.0,0.0,0
1780471506808334860,1780471506.808334827,1780471506,807974169,encoder,0.0,0.0,0
1780471506819261693,1780471506.819261789,1780471506,818266343,encoder,0.0,0.0,0
1780471506828720509,1780471506.828720570,1780471506,827991830,encoder,0.0,0.0,0
1780471506838537009,1780471506.838536978,1780471506,838004532,encoder,0.0,0.0,0
1780471506848539151,1780471506.848539114,1780471506,847984529,encoder,0.0,0.0,0
1780471506858689749,1780471506.858689785,1780471506,857972590,encoder,0.0,0.0,0
1780471506868844732,1780471506.868844748,1780471506,868010702,encoder,0.0,0.0,0
1780471506879160363,1780471506.879160404,1780471506,878321597,encoder,0.0,0.0,0
1780471506888873177,1780471506.888873100,1780471506,888013707,encoder,0.0,0.0,0
1780471506899201993,1780471506.899202108,1780471506,897985479,encoder,0.0,0.0,0
1780471506909576699,1780471506.909576654,1780471506,908009542,encoder,0.0,0.0,0
1780471506918948215,1780471506.918948174,1780471506,918125706,encoder,0.0,0.0,0
1780471506929249669,1780471506.929249763,1780471506,928074374,encoder,0.0,0.0,0
1780471506938519676,1780471506.938519716,1780471506,937992511,encoder,0.0,0.0,0
1780471506948592958,1780471506.948592901,1780471506,947984477,encoder,0.0,0.0,0
1780471506958285995,1780471506.958286047,1780471506,957987547,encoder,0.0,0.0,0
1780471506968410960,1780471506.968410969,1780471506,967988793,encoder,0.0,0.0,0
1780471506978433327,1780471506.978433371,1780471506,977995671,encoder,0.0,0.0,0
1780471506989225880,1780471506.989225864,1780471506,987992053,encoder,0.0,0.0,0
1780471506998811647,1780471506.998811722,1780471506,998019668,encoder,0.0,0.0,0
1780471507008987527,1780471507.008987427,1780471507,8017042,encoder,0.0,0.0,0
1780471507018727799,1780471507.018727779,1780471507,17984462,encoder,0.0,0.0,0
1780471507028452422,1780471507.028452396,1780471507,27997997,encoder,0.0,0.0,0
1780471507038448739,1780471507.038448811,1780471507,37996331,encoder,0.0,0.0,0
1780471507049003744,1780471507.049003839,1780471507,47991689,encoder,0.0,0.0,0
1780471507058747440,1780471507.058747530,1780471507,57980710,encoder,0.0,0.0,0
1780471507068888373,1780471507.068888426,1780471507,67998245,encoder,0.0,0.0,0
1780471507078457628,1780471507.078457594,1780471507,78030597,encoder,0.0,0.0,0
1780471507088752586,1780471507.088752508,1780471507,87986209,encoder,0.0,0.0,0
1780471507098680228,1780471507.098680258,1780471507,98003680,encoder,0.0,0.0,0
1780471507108710468,1780471507.108710527,1780471507,108000125,encoder,0.0,0.0,0
1780471507118848041,1780471507.118848085,1780471507,117999259,encoder,0.0,0.0,0
1780471507128659741,1780471507.128659725,1780471507,127982073,encoder,0.0,0.0,0
1780471507138391277,1780471507.138391256,1780471507,137983223,encoder,0.0,0.0,0
1780471507148641112,1780471507.148641109,1780471507,148003126,encoder,0.0,0.0,0
1780471507158659991,1780471507.158659935,1780471507,157992659,encoder,0.0,0.0,0
