bag_time_ns,bag_time_sec,header.stamp.sec,header.stamp.nanosec,header.frame_id,switch_1,switch_2
1780471525769617873,1780471525.769617796,1780471525,768983086,switch,False,False
1780471525779700213,1780471525.779700279,1780471525,779012880,switch,False,False
1780471525789637970,1780471525.789638042,1780471525,789006447,switch,False,False
1780471525799650354,1780471525.799650431,1780471525,799004495,switch,False,False
1780471525809329408,1780471525.809329510,1780471525,809001487,switch,False,False
1780471525819898751,1780471525.819898844,1780471525,819001998,switch,False,False
1780471525829394915,1780471525.829394817,1780471525,829015215,switch,False,False
1780471525839773592,1780471525.839773655,1780471525,838988301,switch,False,False
1780471525849363393,1780471525.849363327,1780471525,849018190,switch,False,False
1780471525859547755,1780471525.859547853,1780471525,858997069,switch,False,False
1780471525869381186,1780471525.869381189,1780471525,869008909,switch,False,False
1780471525879909598,1780471525.879909515,1780471525,878998733,switch,False,False
1780471525889888125,1780471525.889888048,1780471525,889026926,switch,False,False
1780471525899928095,1780471525.899928093,1780471525,898999596,switch,False,False
1780471525909653808,1780471525.909653902,1780471525,909011757,switch,False,False
1780471525919849306,1780471525.919849396,1780471525,918998700,switch,False,False
1780471525929998594,1780471525.929998636,1780471525,929005452,switch,False,False
1780471525939620173,1780471525.939620256,1780471525,939012748,switch,False,False
1780471525949850265,1780471525.949850321,1780471525,949000523,switch,False,False
1780471525959610764,1780471525.959610701,1780471525,959004683,switch,False,False
1780471525969839736,1780471525.969839811,1780471525,969010059,switch,False,False
1780471525979899803,1780471525.979899883,1780471525,979001642,switch,False,False
1780471525990076773,1780471525.990076780,1780471525,989008491,switch,False,False
1780471525999517862,1780471525.999517918,1780471525,999010890,switch,False,False
1780471526009509797,1780471526.009509802,1780471526,9012170,switch,False,False
1780471526019529158,1780471526.019529104,1780471526,19014634,switch,False,False
1780471526029627243,1780471526.029627323,1780471526,29007434,switch,False,False
1780471526039700367,1780471526.039700270,1780471526,39028235,switch,False,False
1780471526049506725,1780471526.049506664,1780471526,49011242,switch,False,False
1780471526059316826,1780471526.059316874,1780471526,59006953,switch,False,False
1780471526069479491,1780471526.069479465,1780471526,68997993,switch,False,False
1780471526079651340,1780471526.079651356,1780471526,79030410,switch,False,False
1780471526089440576,1780471526.089440584,1780471526,89011497,switch,False,False
1780471526099368444,1780471526.099368334,1780471526,99009897,switch,False,False
1780471526109723279,1780471526.109723330,1780471526,109011849,switch,False,False
1780471526119575783,1780471526.119575739,1780471526,119032554,switch,False,False
1780471526130028544,1780471526.130028486,1780471526,129013032,switch,False,False
1780471526139756529,1780471526.139756441,1780471526,139038602,switch,False,False
1780471526149403069,1780471526.149403095,1780471526,149026505,switch,False,False
1780471526159550725,1780471526.159550667,1780471526,159046122,switch,False,False
1780471526169588071,1780471526.169588089,1780471526,169025545,switch,False,False
1780471526179346234,1780471526.179346323,1780471526,179039081,switch,False,False
1780471526189478785,1780471526.189478874,1780471526,189024104,switch,False,False
1780471526199496514,1780471526.199496508,1780471526,199043081,switch,False,False
1780471526210048320,1780471526.210048437,1780471526,209029896,switch,False,False
1780471526219424157,1780471526.219424248,1780471526,219018823,switch,False,False
1780471526229414813,1780471526.229414701,1780471526,229018983,switch,False,False
1780471526239665450,1780471526.239665508,1780471526,239027752,switch,False,False
1780471526249364954,1780471526.249364853,1780471526,249007654,switch,False,False
1780471526259422109,1780471526.259422064,1780471526,259029255,switch,False,False
1780471526269468063,1780471526.269468069,1780471526,269010566,switch,False,False
1780471526279585541,1780471526.279585600,1780471526,279066921,switch,False,False
1780471526289339128,1780471526.289339066,1780471526,289013318,switch,False,False
1780471526299473823,1780471526.299473763,1780471526,299080810,switch,False,False
1780471526309577060,1780471526.309576988,1780471526,309043303,switch,False,False
1780471526319415931,1780471526.319416046,1780471526,319012774,switch,False,False
1780471526329651624,1780471526.329651594,1780471526,329038247,switch,False,False
1780471526339425020,1780471526.339425087,1780471526,339027494,switch,False,False
1780471526349652840,1780471526.349652767,1780471526,349032870,switch,False,False
1780471526359605829,1780471526.359605789,1780471526,359020613,switch,False,False
1780471526369394682,1780471526.369394779,1780471526,369013861,switch,False,False
1780471526379456445,1780471526.379456520,1780471526,379022885,switch,False,False
1780471526389380536,1780471526.389380455,1780471526,389033446,switch,False,False
1780471526400140386,1780471526.400140285,1780471526,399028197,switch,False,False
1780471526409763533,1780471526.409763575,1780471526,409029285,switch,False,False
1780471526419500607,1780471526.419500589,1780471526,419025509,switch,False,False
1780471526429839761,1780471526.429839849,1780471526,429030789,switch,False,False
1780471526439619173,1780471526.439619064,1780471526,439031749,switch,False,False
1780471526449870226,1780471526.449870110,1780471526,449037413,switch,False,False
1780471526459940726,1780471526.459940672,1780471526,459045221,switch,False,False
1780471526469850161,1780471526.469850063,1780471526,469028772,switch,False,False
1780471526479518559,1780471526.479518652,1780471526,479032740,switch,False,False
1780471526489641317,1780471526.489641428,1780471526,489038596,switch,False,False
1780471526499665414,1780471526.499665499,1780471526,499032964,switch,False,False
1780471526509648901,1780471526.509648800,1780471526,509036964,switch,False,False
1780471526519568897,1780471526.519568920,1780471526,519027395,switch,False,False
1780471526529934068,1780471526.529934168,1780471526,529042884,switch,False,False
1780471526539849872,1780471526.539849758,1780471526,539054820,switch,False,False
1780471526549616515,1780471526.549616575,1780471526,549058309,switch,False,False
1780471526559435193,1780471526.559435129,1780471526,559031651,switch,False,False
1780471526570253093,1780471526.570253134,1780471526,569053828,switch,False,False
1780471526579667077,1780471526.579667091,1780471526,579040931,switch,False,False
1780471526589752778,1780471526.589752674,1780471526,589038307,switch,False,False
1780471526600687484,1780471526.600687504,1780471526,600206530,switch,False,False
1780471526609714599,1780471526.609714508,1780471526,609043843,switch,False,False
1780471526620107709,1780471526.620107651,1780471526,619056419,switch,False,False
1780471526629680773,1780471526.629680872,1780471526,629032770,switch,False,False
1780471526639782955,1780471526.639782906,1780471526,639061859,switch,False,False
1780471526649674757,1780471526.649674654,1780471526,649039202,switch,False,False
1780471526659655299,1780471526.659655333,1780471526,659053955,switch,False,False
1780471526669661284,1780471526.669661283,1780471526,669030913,switch,False,False
1780471526679663171,1780471526.679663181,1780471526,679063427,switch,False,False
1780471526689619041,1780471526.689619064,1780471526,689044994,switch,False,False
1780471526699598272,1780471526.699598312,1780471526,699049762,switch,False,False
1780471526709815787,1780471526.709815741,1780471526,709047778,switch,False,False
1780471526719568414,1780471526.719568491,1780471526,719047585,switch,False,False
1780471526729461720,1780471526.729461670,1780471526,729050689,switch,False,False
1780471526739567997,1780471526.739567995,1780471526,739047041,switch,False,False
1780471526749698660,1780471526.749698639,1780471526,749048545,switch,False,False
1780471526759419349,1780471526.759419441,1780471526,759054081,switch,False,False
1780471526769712101,1780471526.769712210,1780471526,769040576,switch,False,False
1780471526779714565,1780471526.779714584,1780471526,779051713,switch,False,False
1780471526789733350,1780471526.789733410,1780471526,789070850,switch,False,False
1780471526799693539,1780471526.799693584,1780471526,799049696,switch,False,False
1780471526809435509,1780471526.809435606,1780471526,809062625,switch,False,False
1780471526819520314,1780471526.819520235,1780471526,819042112,switch,False,False
1780471526829925647,1780471526.829925537,1780471526,829045152,switch,False,False
1780471526839505560,1780471526.839505672,1780471526,839056608,switch,False,False
1780471526849490231,1780471526.849490166,1780471526,849059072,switch,False,False
1780471526859592541,1780471526.859592438,1780471526,859055936,switch,False,False
1780471526869457205,1780471526.869457245,1780471526,869067520,switch,False,False
1780471526879439764,1780471526.879439831,1780471526,879056959,switch,False,False
1780471526889559387,1780471526.889559269,1780471526,889062016,switch,False,False
1780471526899584540,1780471526.899584532,1780471526,899046303,switch,False,False
1780471526909434196,1780471526.909434080,1780471526,909077152,switch,False,False
1780471526919711842,1780471526.919711828,1780471526,919050206,switch,False,False
1780471526929758693,1780471526.929758787,1780471526,929077920,switch,False,False
1780471526939690849,1780471526.939690828,1780471526,939055934,switch,False,False
1780471526949392369,1780471526.949392319,1780471526,949109377,switch,False,False
1780471526959689249,1780471526.959689140,1780471526,959046558,switch,False,False
1780471526969664511,1780471526.969664574,1780471526,969061630,switch,False,False
1780471526979480405,1780471526.979480505,1780471526,979065182,switch,False,False
1780471526989700225,1780471526.989700317,1780471526,989109441,switch,False,False
1780471526999546872,1780471526.999546766,1780471526,999070910,switch,False,False
1780471527009698784,1780471527.009698868,1780471527,9125601,switch,False,False
1780471527019784421,1780471527.019784451,1780471527,19053917,switch,False,False
1780471527029732482,1780471527.029732466,1780471527,29104032,switch,False,False
1780471527039805926,1780471527.039805889,1780471527,39066718,switch,False,False
1780471527049832967,1780471527.049833059,1780471527,49127361,switch,False,False
1780471527059445938,1780471527.059445858,1780471527,59065214,switch,False,False
1780471527069614363,1780471527.069614410,1780471527,69151938,switch,False,False
1780471527079935149,1780471527.079935074,1780471527,79061821,switch,False,False
1780471527089917804,1780471527.089917898,1780471527,89156930,switch,False,False
1780471527099575961,1780471527.099575996,1780471527,99078590,switch,False,False
1780471527109856968,1780471527.109857082,1780471527,109065469,switch,False,False
1780471527119806630,1780471527.119806528,1780471527,119079454,switch,False,False
1780471527129691935,1780471527.129691839,1780471527,129062365,switch,False,False
1780471527139417744,1780471527.139417648,1780471527,139087134,switch,False,False
1780471527149382446,1780471527.149382353,1780471527,149062269,switch,False,False
1780471527159816774,1780471527.159816742,1780471527,159085310,switch,False,False
1780471527169493492,1780471527.169493437,1780471527,169075838,switch,False,False
1780471527179589593,1780471527.179589510,1780471527,179096959,switch,False,False
1780471527189367789,1780471527.189367771,1780471527,189059357,switch,False,False
1780471527199779140,1780471527.199779034,1780471527,199079038,switch,False,False
1780471527209734753,1780471527.209734678,1780471527,209069437,switch,False,False
1780471527219579161,1780471527.219579220,1780471527,219063101,switch,False,False
1780471527229470451,1780471527.229470491,1780471527,229064477,switch,False,False
1780471527239601530,1780471527.239601612,1780471527,239088254,switch,False,False
1780471527249743457,1780471527.249743462,1780471527,249069597,switch,False,False
1780471527259689982,1780471527.259690046,1780471527,259075709,switch,False,False
1780471527269612602,1780471527.269612551,1780471527,269115391,switch,False,False
1780471527279571992,1780471527.279572010,1780471527,279134112,switch,False,False
1780471527289733921,1780471527.289733887,1780471527,289122015,switch,False,False
1780471527299553143,1780471527.299553156,1780471527,299075773,switch,False,False
1780471527309703807,1780471527.309703827,1780471527,309123839,switch,False,False
1780471527319982350,1780471527.319982290,1780471527,319080093,switch,False,False
1780471527329839366,1780471527.329839468,1780471527,329188675,switch,False,False
1780471527340007055,1780471527.340007067,1780471527,339066716,switch,False,False
1780471527349838438,1780471527.349838495,1780471527,349178210,switch,False,False
1780471527359884904,1780471527.359884977,1780471527,359091389,switch,False,False
1780471527369791811,1780471527.369791746,1780471527,369117663,switch,False,False
1780471527379814788,1780471527.379814863,1780471527,379070844,switch,False,False
1780471527389756257,1780471527.389756203,1780471527,389146304,switch,False,False
1780471527399780803,1780471527.399780750,1780471527,399079772,switch,False,False
1780471527409766658,1780471527.409766674,1780471527,409111614,switch,False,False
1780471527419462769,1780471527.419462681,1780471527,419084989,switch,False,False
1780471527429414382,1780471527.429414272,1780471527,429077628,switch,False,False
1780471527439474578,1780471527.439474583,1780471527,439083260,switch,False,False
1780471527449444720,1780471527.449444771,1780471527,449135455,switch,False,False
1780471527459413198,1780471527.459413290,1780471527,459084796,switch,False,False
1780471527469525268,1780471527.469525337,1780471527,469131775,switch,False,False
1780471527479910537,1780471527.479910612,1780471527,479096317,switch,False,False
1780471527489666460,1780471527.489666462,1780471527,489117886,switch,False,False
1780471527499750528,1780471527.499750614,1780471527,499081852,switch,False,False
1780471527509773057,1780471527.509773016,1780471527,509108061,switch,False,False
1780471527519621977,1780471527.519622087,1780471527,519097693,switch,False,False
1780471527529593688,1780471527.529593706,1780471527,529119550,switch,False,False
1780471527539505651,1780471527.539505720,1780471527,539101949,switch,False,False
1780471527549456784,1780471527.549456835,1780471527,549138303,switch,False,False
1780471527559507251,1780471527.559507370,1780471527,559109533,switch,False,False
1780471527569939370,1780471527.569939375,1780471527,569185313,switch,False,False
1780471527579812579,1780471527.579812527,1780471527,579105181,switch,False,False
1780471527589676220,1780471527.589676142,1780471527,589110397,switch,False,False
1780471527599848069,1780471527.599848032,1780471527,599115485,switch,False,False
1780471527609541140,1780471527.609541178,1780471527,609113789,switch,False,False
1780471527619802850,1780471527.619802952,1780471527,619131710,switch,False,False
1780471527630085970,1780471527.630085945,1780471527,629152863,switch,False,False
1780471527639685692,1780471527.639685631,1780471527,639094684,switch,False,False
1780471527649793122,1780471527.649793148,1780471527,649135134,switch,False,False
1780471527659839044,1780471527.659839153,1780471527,659115837,switch,False,False
1780471527669768832,1780471527.669768810,1780471527,669121085,switch,False,False
1780471527679637433,1780471527.679637432,1780471527,679113725,switch,False,False
1780471527689460399,1780471527.689460516,1780471527,689120253,switch,False,False
1780471527699571605,1780471527.699571609,1780471527,699113724,switch,False,False
1780471527709571669,1780471527.709571600,1780471527,709138174,switch,False,False
1780471527719798690,1780471527.719798803,1780471527,719131741,switch,False,False
1780471527729550260,1780471527.729550362,1780471527,729122141,switch,False,False
1780471527739915016,1780471527.739915133,1780471527,739144638,switch,False,False
1780471527749860997,1780471527.749861002,1780471527,749140446,switch,False,False
1780471527759541715,1780471527.759541750,1780471527,759127581,switch,False,False
1780471527769640441,1780471527.769640446,1780471527,769116444,switch,False,False
1780471527782696863,1780471527.782696962,1780471527,779111004,switch,False,False
1780471527792265415,1780471527.792265415,1780471527,789133309,switch,False,False
1780471527804092619,1780471527.804092646,1780471527,803272734,switch,False,False
1780471527809974507,1780471527.809974432,1780471527,809132989,switch,False,False
1780471527821107432,1780471527.821107388,1780471527,819308966,switch,False,False
1780471527830162485,1780471527.830162525,1780471527,829142813,switch,False,False
1780471527839740478,1780471527.839740515,1780471527,839109755,switch,False,False
1780471527849851428,1780471527.849851370,1780471527,849150462,switch,False,False
1780471527859864484,1780471527.859864473,1780471527,859114299,switch,False,False
1780471527869837699,1780471527.869837761,1780471527,869175775,switch,False,False
1780471527880634990,1780471527.880635023,1780471527,879109211,switch,False,False
1780471527889570164,1780471527.889570236,1780471527,889136445,switch,False,False
1780471527899620919,1780471527.899621010,1780471527,899119068,switch,False,False
1780471527909815169,1780471527.909815073,1780471527,909135804,switch,False,False
1780471527920025389,1780471527.920025349,1780471527,919119995,switch,False,False
1780471527929757438,1780471527.929757357,1780471527,929147357,switch,False,False
1780471527939577236,1780471527.939577341,1780471527,939116443,switch,False,False
1780471527949720668,1780471527.949720621,1780471527,949167774,switch,False,False
1780471527959748509,1780471527.959748507,1780471527,959117947,switch,False,False
1780471527969935079,1780471527.969935179,1780471527,969134972,switch,False,False
1780471527979841122,1780471527.979841232,1780471527,979118395,switch,False,False
1780471527989651608,1780471527.989651680,1780471527,989140476,switch,False,False
1780471527999782303,1780471527.999782324,1780471527,999119099,switch,False,False
1780471528010201142,1780471528.010201216,1780471528,9172350,switch,False,False
1780471528019718107,1780471528.019718170,1780471528,19117627,switch,False,False
1780471528032017497,1780471528.032017469,1780471528,29293988,switch,False,False
1780471528042040186,1780471528.042040110,1780471528,41367541,switch,False,False
1780471528050067119,1780471528.050067186,1780471528,49371113,switch,False,False
1780471528059831874,1780471528.059831858,1780471528,59125115,switch,False,False
1780471528075318476,1780471528.075318575,1780471528,74348600,switch,False,False
1780471528079782111,1780471528.079782009,1780471528,79125563,switch,False,False
1780471528089592853,1780471528.089592934,1780471528,89192319,switch,False,False
1780471528099554515,1780471528.099554539,1780471528,99129148,switch,False,False
1780471528109539250,1780471528.109539270,1780471528,109151549,switch,False,False
1780471528119580244,1780471528.119580269,1780471528,119125372,switch,False,False
1780471528129755262,1780471528.129755259,1780471528,129139452,switch,False,False
1780471528139796448,1780471528.139796495,1780471528,139130140,switch,False,False
1780471528149903430,1780471528.149903536,1780471528,149149501,switch,False,False
1780471528159665561,1780471528.159665585,1780471528,159131804,switch,False,False
1780471528169937512,1780471528.169937611,1780471528,169147901,switch,False,False
1780471528179988843,1780471528.179988861,1780471528,179140797,switch,False,False
1780471528189773855,1780471528.189773798,1780471528,189155357,switch,False,False
1780471528199899110,1780471528.199899197,1780471528,199137756,switch,False,False
1780471528209973770,1780471528.209973812,1780471528,209170846,switch,False,False
1780471528219617079,1780471528.219617128,1780471528,219133788,switch,False,False
1780471528230038030,1780471528.230037928,1780471528,229213633,switch,False,False
1780471528239855236,1780471528.239855289,1780471528,239144861,switch,False,False
1780471528249685146,1780471528.249685049,1780471528,249156030,switch,False,False
1780471528259864484,1780471528.259864569,1780471528,259133916,switch,False,False
1780471528269977578,1780471528.269977570,1780471528,269251107,switch,False,False
1780471528279870469,1780471528.279870510,1780471528,279130236,switch,False,False
1780471528289990027,1780471528.289989948,1780471528,289227874,switch,False,False
1780471528299727997,1780471528.299727917,1780471528,299142557,switch,False,False
1780471528309766271,1780471528.309766293,1780471528,309172447,switch,False,False
1780471528319504465,1780471528.319504499,1780471528,319121660,switch,False,False
1780471528329802401,1780471528.329802513,1780471528,329149374,switch,False,False
1780471528339869509,1780471528.339869499,1780471528,339131421,switch,False,False
1780471528349685691,1780471528.349685669,1780471528,349192384,switch,False,False
1780471528359809922,1780471528.359809875,1780471528,359128124,switch,False,False
1780471528369577813,1780471528.369577885,1780471528,369157726,switch,False,False
1780471528380245913,1780471528.380245924,1780471528,379149534,switch,False,False
1780471528389587061,1780471528.389587164,1780471528,389154046,switch,False,False
1780471528399691739,1780471528.399691820,1780471528,399139357,switch,False,False
1780471528409807234,1780471528.409807205,1780471528,409160638,switch,False,False
1780471528420150836,1780471528.420150757,1780471528,419147998,switch,False,False
1780471528429698972,1780471528.429698944,1780471528,429214785,switch,False,False
1780471528439869605,1780471528.439869642,1780471528,439139869,switch,False,False
1780471528449737694,1780471528.449737787,1780471528,449295238,switch,False,False
1780471528459748863,1780471528.459748745,1780471528,459142206,switch,False,False
1780471528469675259,1780471528.469675303,1780471528,469167007,switch,False,False
1780471528480004236,1780471528.480004311,1780471528,479151614,switch,False,False
1780471528489706172,1780471528.489706278,1780471528,489157214,switch,False,False
1780471528499665690,1780471528.499665737,1780471528,499141502,switch,False,False
1780471528509625816,1780471528.509625912,1780471528,509171231,switch,False,False
1780471528519629464,1780471528.519629478,1780471528,519135741,switch,False,False
1780471528529663098,1780471528.529663086,1780471528,529183296,switch,False,False
1780471528539734302,1780471528.539734364,1780471528,539155198,switch,False,False
1780471528549750303,1780471528.549750328,1780471528,549259876,switch,False,False
1780471528559675291,1780471528.559675217,1780471528,559151646,switch,False,False
1780471528569654074,1780471528.569653988,1780471528,569162431,switch,False,False
1780471528580028558,1780471528.580028534,1780471528,579149886,switch,False,False
1780471528589608407,1780471528.589608431,1780471528,589166463,switch,False,False
1780471528599800546,1780471528.599800587,1780471528,599162463,switch,False,False
1780471528610075953,1780471528.610075951,1780471528,609196737,switch,False,False
1780471528619987212,1780471528.619987249,1780471528,619164671,switch,False,False
1780471528629583350,1780471528.629583359,1780471528,629174656,switch,False,False
1780471528639769152,1780471528.639769077,1780471528,639151039,switch,False,False
1780471528649770272,1780471528.649770260,1780471528,649167327,switch,False,False
1780471528659938377,1780471528.659938335,1780471528,659159551,switch,False,False
1780471528669885255,1780471528.669885159,1780471528,669527411,switch,False,False
1780471528679765216,1780471528.679765224,1780471528,679168416,switch,False,False
1780471528689675163,1780471528.689675093,1780471528,689160671,switch,False,False
1780471528699743135,1780471528.699743032,1780471528,699172128,switch,False,False
1780471528709961675,1780471528.709961653,1780471528,709162271,switch,False,False
1780471528719837380,1780471528.719837427,1780471528,719170752,switch,False,False
1780471528729907944,1780471528.729907990,1780471528,729176128,switch,False,False
1780471528739642266,1780471528.739642382,1780471528,739170976,switch,False,False
1780471528750083378,1780471528.750083447,1780471528,749459952,switch,False,False
1780471528759574870,1780471528.759574890,1780471528,759164384,switch,False,False
1780471528769740319,1780471528.769740343,1780471528,769179360,switch,False,False
1780471528779785634,1780471528.779785633,1780471528,779172224,switch,False,False
1780471528790114259,1780471528.790114164,1780471528,789257125,switch,False,False
1780471528799692476,1780471528.799692392,1780471528,799179745,switch,False,False
1780471528809798050,1780471528.809798002,1780471528,809167808,switch,False,False
1780471528819744287,1780471528.819744349,1780471528,819184929,switch,False,False
1780471528829982732,1780471528.829982758,1780471528,829185185,switch,False,False
1780471528839713886,1780471528.839713812,1780471528,839173312,switch,False,False
1780471528849475025,1780471528.849474907,1780471528,849187841,switch,False,False
1780471528859890215,1780471528.859890223,1780471528,859181313,switch,False,False
1780471528869840901,1780471528.869840860,1780471528,869177793,switch,False,False
1780471528879792162,1780471528.879792213,1780471528,879188161,switch,False,False
1780471528890015214,1780471528.890015125,1780471528,889181185,switch,False,False
1780471528899662139,1780471528.899662256,1780471528,899173633,switch,False,False
1780471528909783298,1780471528.909783363,1780471528,909179777,switch,False,False
1780471528919931818,1780471528.919931889,1780471528,919181985,switch,False,False
1780471528929790274,1780471528.929790258,1780471528,929177217,switch,False,False
1780471528939718622,1780471528.939718723,1780471528,939182657,switch,False,False
1780471528950118100,1780471528.950118065,1780471528,949176481,switch,False,False
1780471528960110484,1780471528.960110426,1780471528,959163328,switch,False,False
1780471528969887048,1780471528.969887018,1780471528,969213155,switch,False,False
1780471528979619001,1780471528.979619026,1780471528,979188034,switch,False,False
1780471528990093075,1780471528.990092993,1780471528,989193890,switch,False,False
1780471528999807203,1780471528.999807119,1780471528,999181505,switch,False,False
1780471529009820356,1780471529.009820461,1780471529,9172673,switch,False,False
1780471529020373986,1780471529.020374060,1780471529,19191106,switch,False,False
1780471529029548982,1780471529.029548883,1780471529,29183266,switch,False,False
1780471529039814724,1780471529.039814711,1780471529,39183522,switch,False,False
1780471529050008175,1780471529.050008059,1780471529,49190338,switch,False,False
1780471529059667356,1780471529.059667349,1780471529,59186370,switch,False,False
1780471529069524533,1780471529.069524527,1780471529,69180674,switch,False,False
1780471529079871912,1780471529.079871893,1780471529,79187139,switch,False,False
1780471529089566871,1780471529.089566946,1780471529,89174786,switch,False,False
1780471529099659324,1780471529.099659443,1780471529,99174466,switch,False,False
1780471529110179193,1780471529.110179186,1780471529,109173314,switch,False,False
1780471529120017072,1780471529.120017052,1780471529,119189795,switch,False,False
1780471529129962829,1780471529.129962921,1780471529,129175939,switch,False,False
1780471529139930988,1780471529.139930964,1780471529,139171266,switch,False,False
1780471529149633052,1780471529.149633169,1780471529,149186115,switch,False,False
1780471529159917931,1780471529.159917831,1780471529,159170275,switch,False,False
1780471529170023473,1780471529.170023441,1780471529,169210821,switch,False,False
1780471529180008208,1780471529.180008173,1780471529,179189380,switch,False,False
1780471529189851976,1780471529.189851999,1780471529,189175299,switch,False,False
1780471529199970607,1780471529.199970722,1780471529,199195556,switch,False,False
1780471529209625468,1780471529.209625483,1780471529,209183300,switch,False,False
1780471529219752323,1780471529.219752312,1780471529,219194373,switch,False,False
1780471529229652894,1780471529.229652882,1780471529,229189829,switch,False,False
1780471529239694528,1780471529.239694595,1780471529,239189189,switch,False,False
1780471529249548056,1780471529.249547958,1780471529,249203397,switch,False,False
1780471529260079573,1780471529.260079622,1780471529,259201702,switch,False,False
1780471529269936302,1780471529.269936323,1780471529,269195717,switch,False,False
1780471529279865578,1780471529.279865503,1780471529,279192005,switch,False,False
1780471529290009778,1780471529.290009737,1780471529,289195366,switch,False,False
1780471529299912877,1780471529.299912930,1780471529,299195526,switch,False,False
1780471529309812423,1780471529.309812307,1780471529,309197606,switch,False,False
1780471529319849225,1780471529.319849253,1780471529,319198118,switch,False,False
1780471529329997906,1780471529.329998016,1780471529,329179909,switch,False,False
1780471529339827945,1780471529.339828014,1780471529,339200742,switch,False,False
1780471529349832521,1780471529.349832535,1780471529,349195398,switch,False,False
1780471529359883372,1780471529.359883308,1780471529,359203047,switch,False,False
1780471529370012563,1780471529.370012522,1780471529,369196967,switch,False,False
1780471529379879404,1780471529.379879475,1780471529,379199591,switch,False,False
1780471529389828297,1780471529.389828205,1780471529,389203463,switch,False,False
1780471529399839722,1780471529.399839640,1780471529,399201159,switch,False,False
1780471529409587004,1780471529.409586906,1780471529,409180966,switch,False,False
1780471529419862795,1780471529.419862747,1780471529,419212680,switch,False,False
1780471529429556027,1780471529.429556131,1780471529,429169286,switch,False,False
1780471529439735749,1780471529.439735651,1780471529,439203976,switch,False,False
1780471529449970034,1780471529.449970007,1780471529,449186087,switch,False,False
1780471529459703939,1780471529.459703922,1780471529,459204392,switch,False,False
1780471529470094777,1780471529.470094681,1780471529,469414132,switch,False,False
1780471529479818090,1780471529.479818106,1780471529,479204392,switch,False,False
1780471529489854572,1780471529.489854574,1780471529,489307246,switch,False,False
1780471529499610207,1780471529.499610186,1780471529,499204009,switch,False,False
1780471529509547963,1780471529.509547949,1780471529,509233546,switch,False,False
1780471529519859020,1780471529.519859076,1780471529,519247083,switch,False,False
1780471529529901231,1780471529.529901266,1780471529,529247499,switch,False,False
1780471529539724101,1780471529.539724112,1780471529,539215018,switch,False,False
1780471529549770760,1780471529.549770832,1780471529,549178184,switch,False,False
1780471529559814891,1780471529.559814930,1780471529,559234923,switch,False,False
1780471529570094170,1780471529.570094109,1780471529,569181544,switch,False,False
1780471529579660866,1780471529.579660892,1780471529,579209674,switch,False,False
1780471529589675363,1780471529.589675426,1780471529,589175336,switch,False,False
1780471529600740893,1780471529.600740910,1780471529,599232299,switch,False,False
1780471529610053016,1780471529.610053062,1780471529,609528092,switch,False,False
1780471529619675396,1780471529.619675398,1780471529,619221067,switch,False,False
1780471529630065017,1780471529.630064964,1780471529,629198954,switch,False,False
1780471529639915473,1780471529.639915466,1780471529,639212203,switch,False,False
1780471529649568830,1780471529.649568796,1780471529,649190602,switch,False,False
1780471529659703302,1780471529.659703255,1780471529,659211115,switch,False,False
1780471529669837869,1780471529.669837952,1780471529,669225996,switch,False,False
1780471529679742024,1780471529.679742098,1780471529,679250029,switch,False,False
1780471529689857838,1780471529.689857721,1780471529,689222444,switch,False,False
1780471529699795115,1780471529.699795008,1780471529,699225036,switch,False,False
1780471529709707623,1780471529.709707737,1780471529,709212652,switch,False,False
1780471529720422478,1780471529.720422506,1780471529,719265071,switch,False,False
1780471529730076667,1780471529.730076551,1780471529,729208204,switch,False,False
1780471529739703143,1780471529.739703178,1780471529,739218764,switch,False,False
1780471529749620770,1780471529.749620676,1780471529,749215212,switch,False,False
1780471529759828526,1780471529.759828568,1780471529,759230221,switch,False,False
1780471529769784779,1780471529.769784689,1780471529,769213996,switch,False,False
1780471529780215875,1780471529.780215979,1780471529,779215117,switch,False,False
1780471529789630147,1780471529.789630175,1780471529,789212237,switch,False,False
1780471529799642244,1780471529.799642324,1780471529,799210957,switch,False,False
1780471529809569056,1780471529.809569120,1780471529,809217901,switch,False,False
1780471529819532990,1780471529.819532871,1780471529,819209197,switch,False,False
1780471529829707528,1780471529.829707623,1780471529,829225070,switch,False,False
1780471529839799917,1780471529.839799881,1780471529,839227854,switch,False,False
1780471529849876529,1780471529.849876642,1780471529,849251023,switch,False,False
1780471529859697256,1780471529.859697342,1780471529,859256080,switch,False,False
1780471529869576225,1780471529.869576216,1780471529,869216398,switch,False,False
1780471529879675367,1780471529.879675388,1780471529,879232719,switch,False,False
1780471529889926229,1780471529.889926195,1780471529,889221774,switch,False,False
1780471529899735050,1780471529.899734974,1780471529,899216526,switch,False,False
1780471529909851793,1780471529.909851789,1780471529,909224239,switch,False,False
1780471529919764684,1780471529.919764757,1780471529,919238096,switch,False,False
1780471529929739307,1780471529.929739237,1780471529,929221327,switch,False,False
1780471529939953751,1780471529.939953804,1780471529,939239280,switch,False,False
1780471529950023451,1780471529.950023413,1780471529,949217391,switch,False,False
1780471529959560546,1780471529.959560633,1780471529,959213775,switch,False,False
1780471529969522080,1780471529.969521999,1780471529,969218831,switch,False,False
1780471529979728107,1780471529.979728222,1780471529,979263570,switch,False,False
