bag_time_ns,bag_time_sec,linear.x,linear.y,linear.z,angular.x,angular.y,angular.z
1780471496026134987,1780471496.026134968,0.5000070020471379,0.0,0.0,0.0,0.0,0.0
1780471496026685801,1780471496.026685715,0.5000070291457928,0.0,0.0,0.0,0.0,0.0
1780471496046107779,1780471496.046107769,0.5000064420592303,0.0,0.0,0.0,0.0,0.0
1780471496046651649,1780471496.046651602,0.5000064667639131,0.0,0.0,0.0,0.0,0.0
1780471496066225796,1780471496.066225767,0.5000059266270306,0.0,0.0,0.0,0.0,0.0
1780471496066757760,1780471496.066757679,0.5000059493203148,0.0,0.0,0.0,0.0,0.0
1780471496086183355,1780471496.086183310,0.5000054525463199,0.0,0.0,0.0,0.0,0.0
1780471496086766107,1780471496.086766005,0.5000054727259757,0.0,0.0,0.0,0.0,0.0
1780471496106277466,1780471496.106277466,0.5000050159770102,0.0,0.0,0.0,0.0,0.0
1780471496106807575,1780471496.106807470,0.5000050350621629,0.0,0.0,0.0,0.0,0.0
1780471496126252051,1780471496.126251936,0.5000046150039612,0.0,0.0,0.0,0.0,0.0
1780471496126706091,1780471496.126706123,0.5000046320104516,0.0,0.0,0.0,0.0,0.0
1780471496146268941,1780471496.146268845,0.5000042455131206,0.0,0.0,0.0,0.0,0.0
1780471496146734567,1780471496.146734476,0.5000042614022949,0.0,0.0,0.0,0.0,0.0
1780471496166257383,1780471496.166257381,0.5000039060580245,0.0,0.0,0.0,0.0,0.0
1780471496166755810,1780471496.166755915,0.5000039204083947,0.0,0.0,0.0,0.0,0.0
1780471496186176156,1780471496.186176062,0.500003593238977,0.0,0.0,0.0,0.0,0.0
1780471496186805118,1780471496.186805010,0.5000036068385594,0.0,0.0,0.0,0.0,0.0
1780471496206129331,1780471496.206129313,0.5000033060821509,0.0,0.0,0.0,0.0,0.0
1780471496206704563,1780471496.206704617,0.5000033185745826,0.0,0.0,0.0,0.0,0.0
1780471496226201297,1780471496.226201296,0.5000030414407616,0.0,0.0,0.0,0.0,0.0
1780471496226803442,1780471496.226803541,0.5000030529353376,0.0,0.0,0.0,0.0,0.0
1780471496246228396,1780471496.246228456,0.5000027982427665,0.0,0.0,0.0,0.0,0.0
1780471496246773514,1780471496.246773481,0.5000028088776176,0.0,0.0,0.0,0.0,0.0
1780471496266255112,1780471496.266255140,0.5000025743626382,0.0,0.0,0.0,0.0,0.0
1780471496266862665,1780471496.266862631,0.5000025841282861,0.0,0.0,0.0,0.0,0.0
1780471496286167933,1780471496.286167860,0.5000023684426865,0.0,0.0,0.0,0.0,0.0
1780471496286822528,1780471496.286822557,0.5000023774665646,0.0,0.0,0.0,0.0,0.0
1780471496306117236,1780471496.306117296,0.5000021790313048,0.0,0.0,0.0,0.0,0.0
1780471496306818298,1780471496.306818247,0.5000021871789148,0.0,0.0,0.0,0.0,0.0
1780471496326153936,1780471496.326153994,0.5002220039492641,0.0,0.0,0.0,0.0,0.0
1780471496326918457,1780471496.326918364,0.5002220873284233,0.0,0.0,0.0,0.0,0.0
1780471496346192780,1780471496.346192837,0.5002309330958985,0.0,0.0,0.0,0.0,0.0
1780471496346744778,1780471496.346744776,0.5002311986426723,0.0,0.0,0.0,0.0,0.0
1780471496366130402,1780471496.366130352,0.5002124524818391,0.0,0.0,0.0,0.0,0.0
1780471496366655359,1780471496.366655350,0.5002127062497563,0.0,0.0,0.0,0.0,0.0
1780471496386233378,1780471496.386233330,0.500195454602368,0.0,0.0,0.0,0.0,0.0
1780471496386701083,1780471496.386701107,0.5001956810688084,0.0,0.0,0.0,0.0,0.0
1780471496406166776,1780471496.406166792,0.5001798226678708,0.0,0.0,0.0,0.0,0.0
1780471496406669555,1780471496.406669617,0.5001800282168493,0.0,0.0,0.0,0.0,0.0
1780471496426187123,1780471496.426187038,0.5001654383088469,0.0,0.0,0.0,0.0,0.0
1780471496426750705,1780471496.426750660,0.5001656236126535,0.0,0.0,0.0,0.0,0.0
1780471496446388216,1780471496.446388245,0.5001521896735655,0.0,0.0,0.0,0.0,0.0
1780471496446833168,1780471496.446833134,0.5001523680460638,0.0,0.0,0.0,0.0,0.0
1780471496466210568,1780471496.466210604,0.500140003301564,0.0,0.0,0.0,0.0,0.0
1780471496467016467,1780471496.467016459,0.5001401685223182,0.0,0.0,0.0,0.0,0.0
1780471496486359786,1780471496.486359835,0.500128802019335,0.0,0.0,0.0,0.0,0.0
1780471496486861797,1780471496.486861706,0.5001289218682503,0.0,0.0,0.0,0.0,0.0
1780471496506266399,1780471496.506266356,0.5001185018181926,0.0,0.0,0.0,0.0,0.0
1780471496506815132,1780471496.506815195,0.5001186322988602,0.0,0.0,0.0,0.0,0.0
1780471496528232835,1780471496.528232813,0.5001090278950306,0.0,0.0,0.0,0.0,0.0
1780471496528418349,1780471496.528418303,0.5001091539578046,0.0,0.0,0.0,0.0,0.0
1780471496546324565,1780471496.546324492,0.5001002885835543,0.0,0.0,0.0,0.0,0.0
1780471496546794127,1780471496.546794176,0.500100409152221,0.0,0.0,0.0,0.0,0.0
1780471496566224266,1780471496.566224337,0.5000922775539647,0.0,0.0,0.0,0.0,0.0
1780471496567056023,1780471496.567055941,0.5000923851371643,0.0,0.0,0.0,0.0,0.0
1780471496586339082,1780471496.586338997,0.5000848968046799,0.0,0.0,0.0,0.0,0.0
1780471496586742784,1780471496.586742878,0.5000849929681296,0.0,0.0,0.0,0.0,0.0
1780471496606143481,1780471496.606143475,0.5000781087247912,0.0,0.0,0.0,0.0,0.0
1780471496606734521,1780471496.606734514,0.5000781973842604,0.0,0.0,0.0,0.0,0.0
1780471496626180757,1780471496.626180649,0.5000718607785263,0.0,0.0,0.0,0.0,0.0
1780471496626750612,1780471496.626750708,0.5000719351290982,0.0,0.0,0.0,0.0,0.0
1780471496646208336,1780471496.646208286,0.50006611095216,0.0,0.0,0.0,0.0,0.0
1780471496646766927,1780471496.646766901,0.5000661827147856,0.0,0.0,0.0,0.0,0.0
1780471496666107781,1780471496.666107893,0.5000608214767575,0.0,0.0,0.0,0.0,0.0
1780471496666687300,1780471496.666687250,0.5000608896070982,0.0,0.0,0.0,0.0,0.0
1780471496686104254,1780471496.686104298,0.5000559566242282,0.0,0.0,0.0,0.0,0.0
1780471496686707967,1780471496.686707973,0.5000560184867548,0.0,0.0,0.0,0.0,0.0
1780471496706121433,1780471496.706121445,0.5000514767006325,0.0,0.0,0.0,0.0,0.0
1780471496706698648,1780471496.706698656,0.50005153773359,0.0,0.0,0.0,0.0,0.0
1780471496726149653,1780471496.726149559,0.5000473527275359,0.0,0.0,0.0,0.0,0.0
1780471496726694322,1780471496.726694345,0.5000474159959247,0.0,0.0,0.0,0.0,0.0
1780471496746377883,1780471496.746377945,0.5000435698931488,0.0,0.0,0.0,0.0,0.0
1780471496746772112,1780471496.746772051,0.5000436226202808,0.0,0.0,0.0,0.0,0.0
1780471496766101798,1780471496.766101837,0.500040085741769,0.0,0.0,0.0,0.0,0.0
1780471496766683973,1780471496.766684055,0.5000401303213771,0.0,0.0,0.0,0.0,0.0
1780471496786161155,1780471496.786161184,0.5000368753479875,0.0,0.0,0.0,0.0,0.0
1780471496786721729,1780471496.786721706,0.5000369199890903,0.0,0.0,0.0,0.0,0.0
1780471496806166589,1780471496.806166649,0.5000339278133644,0.0,0.0,0.0,0.0,0.0
1780471496806751389,1780471496.806751490,0.5000339669768432,0.0,0.0,0.0,0.0,0.0
1780471496826131701,1780471496.826131582,0.5000312143013222,0.0,0.0,0.0,0.0,0.0
1780471496826755511,1780471496.826755524,0.5000312495064689,0.0,0.0,0.0,0.0,0.0
1780471496846137679,1780471496.846137762,0.5000287159513456,0.0,0.0,0.0,0.0,0.0
1780471496846736815,1780471496.846736908,0.5000287494828274,0.0,0.0,0.0,0.0,0.0
1780471496866178603,1780471496.866178513,0.5000264181833911,0.0,0.0,0.0,0.0,0.0
1780471496866770987,1780471496.866770983,0.5000264485643134,0.0,0.0,0.0,0.0,0.0
1780471496886115522,1780471496.886115551,0.5000243055341574,0.0,0.0,0.0,0.0,0.0
1780471496886738979,1780471496.886739016,0.5000243326696469,0.0,0.0,0.0,0.0,0.0
1780471496906101819,1780471496.906101704,0.5000223612008969,0.0,0.0,0.0,0.0,0.0
1780471496906731709,1780471496.906731606,0.5000223864803396,0.0,0.0,0.0,0.0,0.0
1780471496926181433,1780471496.926181316,0.5000205715325587,0.0,0.0,0.0,0.0,0.0
1780471496926785146,1780471496.926785231,0.5000205945107328,0.0,0.0,0.0,0.0,0.0
1780471496946077741,1780471496.946077824,0.5000189267110694,0.0,0.0,0.0,0.0,0.0
1780471496946737329,1780471496.946737289,0.5000189478809932,0.0,0.0,0.0,0.0,0.0
1780471496966081799,1780471496.966081858,0.5000174121531025,0.0,0.0,0.0,0.0,0.0
1780471496966695848,1780471496.966695786,0.5000174320873484,0.0,0.0,0.0,0.0,0.0
1780471496986074529,1780471496.986074448,0.5000160193083112,0.0,0.0,0.0,0.0,0.0
1780471496986715811,1780471496.986715794,0.5000160374694589,0.0,0.0,0.0,0.0,0.0
1780471497006150111,1780471497.006150007,0.5000147362445674,0.0,0.0,0.0,0.0,0.0
1780471497006693532,1780471497.006693602,0.5000147539652464,0.0,0.0,0.0,0.0,0.0
1780471497026273567,1780471497.026273489,0.5000135571019718,0.0,0.0,0.0,0.0,0.0
1780471497026821341,1780471497.026821375,0.5000135733122265,0.0,0.0,0.0,0.0,0.0
1780471497046234231,1780471497.046234131,0.49956660175221246,0.0,0.0,0.0,0.0,0.0
1780471497046856377,1780471497.046856403,0.49956687412931755,0.0,0.0,0.0,0.0,0.0
1780471497066202032,1780471497.066201925,0.49942115487945304,0.0,0.0,0.0,0.0,0.0
1780471497066871668,1780471497.066871643,0.4994218163000127,0.0,0.0,0.0,0.0,0.0
1780471497086276942,1780471497.086277008,0.4994674869279378,0.0,0.0,0.0,0.0,0.0
1780471497087396010,1780471497.087395906,0.49946833039234684,0.0,0.0,0.0,0.0,0.0
1780471497106365037,1780471497.106364965,0.499510083053282,0.0,0.0,0.0,0.0,0.0
1780471497106845639,1780471497.106845617,0.4995106548085155,0.0,0.0,0.0,0.0,0.0
1780471497126213758,1780471497.126213789,0.4995492244699844,0.0,0.0,0.0,0.0,0.0
1780471497126895363,1780471497.126895428,0.4995497970234207,0.0,0.0,0.0,0.0,0.0
1780471497146177430,1780471497.146177530,0.49958530450554167,0.0,0.0,0.0,0.0,0.0
1780471497146837306,1780471497.146837234,0.4995858019560499,0.0,0.0,0.0,0.0,0.0
1780471497166160592,1780471497.166160583,0.49961846983742714,0.0,0.0,0.0,0.0,0.0
1780471497166743887,1780471497.166743994,0.4996189005697889,0.0,0.0,0.0,0.0,0.0
1780471497186230285,1780471497.186230183,0.49964900064104434,0.0,0.0,0.0,0.0,0.0
1780471497186873872,1780471497.186873913,0.4996494356890713,0.0,0.0,0.0,0.0,0.0
1780471497206160004,1780471497.206160069,0.4996770734377978,0.0,0.0,0.0,0.0,0.0
1780471497206731651,1780471497.206731558,0.4996774425467138,0.0,0.0,0.0,0.0,0.0
1780471497226255331,1780471497.226255417,0.49970292425549384,0.0,0.0,0.0,0.0,0.0
1780471497226756606,1780471497.226756573,0.4997032618348236,0.0,0.0,0.0,0.0,0.0
1780471497246101013,1780471497.246100903,0.4997266686701156,0.0,0.0,0.0,0.0,0.0
1780471497246723734,1780471497.246723652,0.4997269799133972,0.0,0.0,0.0,0.0,0.0
1780471497266246423,1780471497.266246319,0.49974856403482815,0.0,0.0,0.0,0.0,0.0
1780471497266900794,1780471497.266900778,0.49974893607518545,0.0,0.0,0.0,0.0,0.0
1780471497286129290,1780471497.286129236,0.499768630242085,0.0,0.0,0.0,0.0,0.0
1780471497286789006,1780471497.286788940,0.49976893810609235,0.0,0.0,0.0,0.0,0.0
1780471497306147845,1780471497.306147814,0.49978717047088184,0.0,0.0,0.0,0.0,0.0
1780471497306785960,1780471497.306786060,0.49978741228642376,0.0,0.0,0.0,0.0,0.0
1780471497326151456,1780471497.326151371,0.4998041888180512,0.0,0.0,0.0,0.0,0.0
1780471497326761057,1780471497.326761007,0.4998044164140176,0.0,0.0,0.0,0.0,0.0
1780471497346127544,1780471497.346127510,0.4992815874481383,0.0,0.0,0.0,0.0,0.0
1780471497346700791,1780471497.346700907,0.4992845178196641,0.0,0.0,0.0,0.0,0.0
1780471497366207639,1780471497.366207600,0.4981162224888809,0.0,0.0,0.0,0.0,0.0
1780471497366826136,1780471497.366826057,0.4981177628939051,0.0,0.0,0.0,0.0,0.0
1780471497386190960,1780471497.386190891,0.49629015586253755,0.0,0.0,0.0,0.0,0.0
1780471497386797969,1780471497.386797905,0.49629393165645663,0.0,0.0,0.0,0.0,0.0
1780471497406188682,1780471497.406188726,0.49466042209023264,0.0,0.0,0.0,0.0,0.0
1780471497406780650,1780471497.406780720,0.49466503707412157,0.0,0.0,0.0,0.0,0.0
1780471497426218598,1780471497.426218510,0.49357773390327997,0.0,0.0,0.0,0.0,0.0
1780471497426800965,1780471497.426800966,0.493582863590079,0.0,0.0,0.0,0.0,0.0
1780471497446443148,1780471497.446443081,0.49282886672628273,0.0,0.0,0.0,0.0,0.0
1780471497447083118,1780471497.447083235,0.49283440057531036,0.0,0.0,0.0,0.0,0.0
1780471497466260732,1780471497.466260672,0.491932875281928,0.0,0.0,0.0,0.0,0.0
1780471497466906783,1780471497.466906786,0.49193824419623744,0.0,0.0,0.0,0.0,0.0
1780471497486335418,1780471497.486335516,0.4906769869464261,0.0,0.0,0.0,0.0,0.0
1780471497486854870,1780471497.486854792,0.49068260868119623,0.0,0.0,0.0,0.0,0.0
1780471497506309043,1780471497.506309032,0.4889775071829018,0.0,0.0,0.0,0.0,0.0
1780471497506818862,1780471497.506818771,0.4889844977837334,0.0,0.0,0.0,0.0,0.0
1780471497526309005,1780471497.526309013,0.4869725296260337,0.0,0.0,0.0,0.0,0.0
1780471497526850154,1780471497.526850224,0.48698065612758923,0.0,0.0,0.0,0.0,0.0
1780471497546350409,1780471497.546350479,0.4847948590026769,0.0,0.0,0.0,0.0,0.0
1780471497546837411,1780471497.546837330,0.48480339582941734,0.0,0.0,0.0,0.0,0.0
1780471497566341155,1780471497.566341162,0.48244734928719835,0.0,0.0,0.0,0.0,0.0
1780471497566889408,1780471497.566889524,0.4824551953040009,0.0,0.0,0.0,0.0,0.0
1780471497586414785,1780471497.586414814,0.4802672764168518,0.0,0.0,0.0,0.0,0.0
1780471497586751891,1780471497.586751938,0.48027430616688954,0.0,0.0,0.0,0.0,0.0
1780471497606302805,1780471497.606302738,0.4784841449716929,0.0,0.0,0.0,0.0,0.0
1780471497606831825,1780471497.606831789,0.47848982923816785,0.0,0.0,0.0,0.0,0.0
1780471497626305007,1780471497.626305103,0.4770503641797782,0.0,0.0,0.0,0.0,0.0
1780471497626954578,1780471497.626954556,0.477055507975744,0.0,0.0,0.0,0.0,0.0
1780471497646295048,1780471497.646295071,0.47548803680434426,0.0,0.0,0.0,0.0,0.0
1780471497646970381,1780471497.646970272,0.4754920931255272,0.0,0.0,0.0,0.0,0.0
1780471497666271553,1780471497.666271448,0.4742397529099492,0.0,0.0,0.0,0.0,0.0
1780471497666889379,1780471497.666889429,0.47424559101777536,0.0,0.0,0.0,0.0,0.0
1780471497686300605,1780471497.686300516,0.4726284696925327,0.0,0.0,0.0,0.0,0.0
1780471497686894173,1780471497.686894178,0.4726355530470146,0.0,0.0,0.0,0.0,0.0
1780471497706263189,1780471497.706263304,0.4714403261008256,0.0,0.0,0.0,0.0,0.0
1780471497706751919,1780471497.706751823,0.4714471093156341,0.0,0.0,0.0,0.0,0.0
1780471497726268335,1780471497.726268291,0.47088701948364176,0.0,0.0,0.0,0.0,0.0
1780471497726967797,1780471497.726967812,0.4708934740518227,0.0,0.0,0.0,0.0,0.0
1780471497746215750,1780471497.746215820,0.4708215388292808,0.0,0.0,0.0,0.0,0.0
1780471497746777189,1780471497.746777296,0.47082815376995735,0.0,0.0,0.0,0.0,0.0
1780471497766291076,1780471497.766291142,0.4709437076284781,0.0,0.0,0.0,0.0,0.0
1780471497766858947,1780471497.766859055,0.47094979221326233,0.0,0.0,0.0,0.0,0.0
1780471497786326592,1780471497.786326647,0.4708999486174699,0.0,0.0,0.0,0.0,0.0
1780471497786868990,1780471497.786869049,0.47090524620728025,0.0,0.0,0.0,0.0,0.0
1780471497806355068,1780471497.806355000,0.4705225500276147,0.0,0.0,0.0,0.0,0.0
1780471497806919163,1780471497.806919098,0.47052765026224747,0.0,0.0,0.0,0.0,0.0
1780471497826261393,1780471497.826261282,0.4693952928113706,0.0,0.0,0.0,0.0,0.0
1780471497826876594,1780471497.826876640,0.4694001756008997,0.0,0.0,0.0,0.0,0.0
1780471497846297453,1780471497.846297503,0.4676220143580453,0.0,0.0,0.0,0.0,0.0
1780471497846894893,1780471497.846894979,0.46762813764225275,0.0,0.0,0.0,0.0,0.0
1780471497866276294,1780471497.866276264,0.4658470259727423,0.0,0.0,0.0,0.0,0.0
1780471497866830724,1780471497.866830826,0.4658538164343409,0.0,0.0,0.0,0.0,0.0
1780471497886333859,1780471497.886333942,0.4647647303529008,0.0,0.0,0.0,0.0,0.0
1780471497886893569,1780471497.886893511,0.464771662169482,0.0,0.0,0.0,0.0,0.0
1780471497906237848,1780471497.906237841,0.4639792222507492,0.0,0.0,0.0,0.0,0.0
1780471497906926621,1780471497.906926632,0.46398210724027783,0.0,0.0,0.0,0.0,0.0
1780471497926340088,1780471497.926340103,0.4638436885639576,0.0,0.0,0.0,0.0,0.0
1780471497926939896,1780471497.926939964,0.46384703779624714,0.0,0.0,0.0,0.0,0.0
1780471497946481017,1780471497.946480989,0.46403711875969367,0.0,0.0,0.0,0.0,0.0
1780471497946864814,1780471497.946864843,0.46403901205396386,0.0,0.0,0.0,0.0,0.0
1780471497966345836,1780471497.966345787,0.46407986558106407,0.0,0.0,0.0,0.0,0.0
1780471497966855560,1780471497.966855526,0.46408124138965184,0.0,0.0,0.0,0.0,0.0
1780471497986271490,1780471497.986271381,0.4639799194224347,0.0,0.0,0.0,0.0,0.0
1780471497986844129,1780471497.986844063,0.46398078186502556,0.0,0.0,0.0,0.0,0.0
1780471498006365889,1780471498.006365776,0.46396802089962175,0.0,0.0,0.0,0.0,0.0
1780471498006779800,1780471498.006779909,0.4639684941899114,0.0,0.0,0.0,0.0,0.0
1780471498026342074,1780471498.026342154,0.463964482863977,0.0,0.0,0.0,0.0,0.0
1780471498027112420,1780471498.027112484,0.46396467606578673,0.0,0.0,0.0,0.0,0.0
1780471498046360245,1780471498.046360254,0.46427573961684593,0.0,0.0,0.0,0.0,0.0
1780471498047068060,1780471498.047068119,0.4642734320084421,0.0,0.0,0.0,0.0,0.0
1780471498066242921,1780471498.066242933,0.4651180361812421,0.0,0.0,0.0,0.0,0.0
1780471498066961584,1780471498.066961527,0.46510998115282465,0.0,0.0,0.0,0.0,0.0
1780471498086333513,1780471498.086333513,0.46623728546438115,0.0,0.0,0.0,0.0,0.0
1780471498086856613,1780471498.086856604,0.46621669576692665,0.0,0.0,0.0,0.0,0.0
1780471498106272191,1780471498.106272221,0.46740340135655467,0.0,0.0,0.0,0.0,0.0
1780471498106984326,1780471498.106984377,0.46738263245919537,0.0,0.0,0.0,0.0,0.0
1780471498126295483,1780471498.126295567,0.46853237205124393,0.0,0.0,0.0,0.0,0.0
1780471498127003745,1780471498.127003670,0.46850834371308014,0.0,0.0,0.0,0.0,0.0
1780471498146355449,1780471498.146355391,0.46945783714446804,0.0,0.0,0.0,0.0,0.0
1780471498147001211,1780471498.147001266,0.469432187725082,0.0,0.0,0.0,0.0,0.0
1780471498166373140,1780471498.166373253,0.47032272630516175,0.0,0.0,0.0,0.0,0.0
1780471498167010678,1780471498.167010784,0.4702960970615981,0.0,0.0,0.0,0.0,0.0
1780471498186400783,1780471498.186400890,0.4711113033615367,0.0,0.0,0.0,0.0,0.0
1780471498186963694,1780471498.186963797,0.47108398596275836,0.0,0.0,0.0,0.0,0.0
1780471498206444012,1780471498.206444025,0.4719959967466939,0.0,0.0,0.0,0.0,0.0
1780471498207577097,1780471498.207576990,0.47197529885554895,0.0,0.0,0.0,0.0,0.0
1780471498226280061,1780471498.226279974,0.4729819339935215,0.0,0.0,0.0,0.0,0.0
1780471498226917248,1780471498.226917267,0.4729555807107274,0.0,0.0,0.0,0.0,0.0
1780471498246429920,1780471498.246429920,0.4744558779294898,0.0,0.0,0.0,0.0,0.0
1780471498247038241,1780471498.247038126,0.47443014652829846,0.0,0.0,0.0,0.0,0.0
1780471498266392472,1780471498.266392469,0.4760118610062247,0.0,0.0,0.0,0.0,0.0
1780471498267014138,1780471498.267014027,0.4759841366495289,0.0,0.0,0.0,0.0,0.0
1780471498286650016,1780471498.286649942,0.4773604414179055,0.0,0.0,0.0,0.0,0.0
1780471498286896750,1780471498.286896706,0.4773339910121431,0.0,0.0,0.0,0.0,0.0
1780471498306306312,1780471498.306306362,0.4783031305104554,0.0,0.0,0.0,0.0,0.0
1780471498306887495,1780471498.306887388,0.4782780775296956,0.0,0.0,0.0,0.0,0.0
1780471498326266048,1780471498.326266050,0.4787103666443791,0.0,0.0,0.0,0.0,0.0
1780471498326819038,1780471498.326818943,0.478685892588185,0.0,0.0,0.0,0.0,0.0
1780471498346328926,1780471498.346328974,0.4781589188740351,0.0,0.0,0.0,0.0,0.0
1780471498346799287,1780471498.346799374,0.4781353551145575,0.0,0.0,0.0,0.0,0.0
1780471498366476960,1780471498.366477013,0.47721722658996696,0.0,0.0,0.0,0.0,0.0
1780471498366937273,1780471498.366937160,0.47719475163438385,0.0,0.0,0.0,0.0,0.0
1780471498386357620,1780471498.386357546,0.47607079727163865,0.0,0.0,0.0,0.0,0.0
1780471498386934387,1780471498.386934280,0.47605036154959957,0.0,0.0,0.0,0.0,0.0
1780471498406278730,1780471498.406278849,0.47485364224664867,0.0,0.0,0.0,0.0,0.0
1780471498406982960,1780471498.406982899,0.4748306295205292,0.0,0.0,0.0,0.0,0.0
1780471498426289189,1780471498.426289082,0.4735087911281262,0.0,0.0,0.0,0.0,0.0
1780471498426857219,1780471498.426857233,0.4734895987664305,0.0,0.0,0.0,0.0,0.0
1780471498446729879,1780471498.446729898,0.4718585981989733,0.0,0.0,0.0,0.0,0.0
1780471498447920791,1780471498.447920799,0.4717665065428505,0.0,0.0,0.0,0.0,0.0
1780471498466321659,1780471498.466321707,0.46961350946314295,0.0,0.0,0.0,0.0,0.0
1780471498467034145,1780471498.467034101,0.4696194784329449,0.0,0.0,0.0,0.0,0.0
1780471498486326741,1780471498.486326694,0.4673674874591859,0.0,0.0,0.0,0.0,0.0
1780471498486913301,1780471498.486913204,0.46737942418840567,0.0,0.0,0.0,0.0,0.0
1780471498506413108,1780471498.506413221,0.46481810314667815,0.0,0.0,0.0,0.0,0.0
1780471498506930512,1780471498.506930590,0.46483149758129566,0.0,0.0,0.0,0.0,0.0
1780471498526260390,1780471498.526260376,0.4613278865349149,0.0,0.0,0.0,0.0,0.0
1780471498526801412,1780471498.526801348,0.4613666427369853,0.0,0.0,0.0,0.0,0.0
1780471498546283074,1780471498.546283007,0.45743151508079616,0.0,0.0,0.0,0.0,0.0
1780471498546989736,1780471498.546989679,0.45747413472124193,0.0,0.0,0.0,0.0,0.0
1780471498566277436,1780471498.566277504,0.4537218437665999,0.0,0.0,0.0,0.0,0.0
1780471498566908126,1780471498.566908121,0.4537666707029625,0.0,0.0,0.0,0.0,0.0
1780471498586252341,1780471498.586252451,0.4501660688947399,0.0,0.0,0.0,0.0,0.0
1780471498586974780,1780471498.586974859,0.4502131448510069,0.0,0.0,0.0,0.0,0.0
1780471498606270992,1780471498.606271029,0.4467004584659775,0.0,0.0,0.0,0.0,0.0
1780471498606985111,1780471498.606985092,0.44675047427944964,0.0,0.0,0.0,0.0,0.0
1780471498626482774,1780471498.626482725,0.4431781127617628,0.0,0.0,0.0,0.0,0.0
1780471498627082966,1780471498.627083063,0.4432298881314311,0.0,0.0,0.0,0.0,0.0
1780471498646294822,1780471498.646294832,0.4387457153140883,0.0,0.0,0.0,0.0,0.0
1780471498646991371,1780471498.646991253,0.43879972214715585,0.0,0.0,0.0,0.0,0.0
1780471498666279007,1780471498.666279078,0.4345759804519069,0.0,0.0,0.0,0.0,0.0
1780471498667068042,1780471498.667068005,0.43462567544022157,0.0,0.0,0.0,0.0,0.0
1780471498686473188,1780471498.686473131,0.43104437732848994,0.0,0.0,0.0,0.0,0.0
1780471498686972927,1780471498.686972857,0.4311025655186556,0.0,0.0,0.0,0.0,0.0
1780471498706329142,1780471498.706329107,0.4280714508782945,0.0,0.0,0.0,0.0,0.0
1780471498706963449,1780471498.706963539,0.4281271307331183,0.0,0.0,0.0,0.0,0.0
1780471498726301071,1780471498.726300955,0.42582670994666005,0.0,0.0,0.0,0.0,0.0
1780471498726957267,1780471498.726957321,0.42588229722019955,0.0,0.0,0.0,0.0,0.0
1780471498746333227,1780471498.746333122,0.42410332573742215,0.0,0.0,0.0,0.0,0.0
1780471498746887593,1780471498.746887684,0.42415643343273923,0.0,0.0,0.0,0.0,0.0
1780471498766407881,1780471498.766407967,0.4224267898015146,0.0,0.0,0.0,0.0,0.0
1780471498767086414,1780471498.767086506,0.42247686030591747,0.0,0.0,0.0,0.0,0.0
1780471498786394051,1780471498.786394119,0.42067132531192575,0.0,0.0,0.0,0.0,0.0
1780471498787012420,1780471498.787012339,0.4207177017975338,0.0,0.0,0.0,0.0,0.0
1780471498806308409,1780471498.806308508,0.4188992347320691,0.0,0.0,0.0,0.0,0.0
1780471498806885816,1780471498.806885719,0.41894363274758006,0.0,0.0,0.0,0.0,0.0
1780471498826301331,1780471498.826301336,0.4171211384991926,0.0,0.0,0.0,0.0,0.0
1780471498826947509,1780471498.826947451,0.4171618087087469,0.0,0.0,0.0,0.0,0.0
1780471498846300909,1780471498.846300840,0.415520777311231,0.0,0.0,0.0,0.0,0.0
1780471498846883980,1780471498.846884012,0.4155588830604231,0.0,0.0,0.0,0.0,0.0
1780471498866335145,1780471498.866335154,0.41434261048475474,0.0,0.0,0.0,0.0,0.0
1780471498866918632,1780471498.866918564,0.4143791259852494,0.0,0.0,0.0,0.0,0.0
1780471498886489387,1780471498.886489391,0.41364654100642123,0.0,0.0,0.0,0.0,0.0
1780471498887926169,1780471498.887926102,0.4136805811297609,0.0,0.0,0.0,0.0,0.0
1780471498908018008,1780471498.908018112,0.41300902123980743,0.0,0.0,0.0,0.0,0.0
1780471498908200450,1780471498.908200502,0.41304072408887393,0.0,0.0,0.0,0.0,0.0
1780471498926468735,1780471498.926468849,0.412287825145886,0.0,0.0,0.0,0.0,0.0
1780471498926998716,1780471498.926998615,0.4123160187948395,0.0,0.0,0.0,0.0,0.0
1780471498946385973,1780471498.946385860,0.4114370897855109,0.0,0.0,0.0,0.0,0.0
1780471498946971476,1780471498.946971416,0.4114610932284499,0.0,0.0,0.0,0.0,0.0
1780471498966251816,1780471498.966251850,0.4096869510223997,0.0,0.0,0.0,0.0,0.0
1780471498966974799,1780471498.966974735,0.4097196516672138,0.0,0.0,0.0,0.0,0.0
1780471498986325254,1780471498.986325264,0.4077036154869928,0.0,0.0,0.0,0.0,0.0
1780471498987021068,1780471498.987020969,0.40773536580746556,0.0,0.0,0.0,0.0,0.0
1780471499006432358,1780471499.006432295,0.4060148902116798,0.0,0.0,0.0,0.0,0.0
1780471499006968419,1780471499.006968498,0.4060492984998611,0.0,0.0,0.0,0.0,0.0
1780471499026487747,1780471499.026487827,0.4045230492785098,0.0,0.0,0.0,0.0,0.0
1780471499027044642,1780471499.027044535,0.4045544150295103,0.0,0.0,0.0,0.0,0.0
1780471499046462877,1780471499.046462774,0.40337063412342744,0.0,0.0,0.0,0.0,0.0
